Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
001 Aldein,77,,3,3,6
001 Aldein,78,,-,3,3
001 Aldein,79,,2,2,4
001 Aldein,80,,4,3,7
001 Aldein,81,,1,2,3
001 Aldein,82,,2,6,8
001 Aldein,83,,3,3,6
001 Aldein,84,,2,3,5
001 Aldein,85,,2,3,5
001 Aldein,86,,2,1,3
001 Aldein,87,,-,2,2
001 Aldein,88,,1,1,2
001 Aldein,89,,1,2,3
001 Aldein,91,,-,2,2
001 Aldein,92,,1,-,1
001 Aldein,93,,-,1,1
002 Andrian,0,,7,5,12
002 Andrian,1,,5,4,9
002 Andrian,2,,6,6,12
002 Andrian,3,,7,6,13
002 Andrian,4,,7,7,14
002 Andrian,5,,5,4,9
002 Andrian,6,,5,5,10
002 Andrian,7,,12,6,18
002 Andrian,8,,6,7,13
002 Andrian,9,,8,6,14
002 Andrian,10,,1,4,5
002 Andrian,11,,6,4,10
002 Andrian,12,,5,2,7
002 Andrian,13,,10,7,17
002 Andrian,14,,1,3,4
002 Andrian,15,,5,2,7
002 Andrian,16,,5,3,8
002 Andrian,17,,4,4,8
002 Andrian,18,,5,3,8
002 Andrian,19,,6,4,10
002 Andrian,20,,4,2,6
002 Andrian,21,,5,3,8
002 Andrian,22,,5,5,10
002 Andrian,23,,4,4,8
002 Andrian,24,,6,11,17
002 Andrian,25,,10,9,19
002 Andrian,26,,4,7,11
002 Andrian,27,,7,7,14
002 Andrian,28,,7,6,13
002 Andrian,29,,8,11,19
002 Andrian,30,,11,7,18
002 Andrian,31,,6,5,11
002 Andrian,32,,6,12,18
002 Andrian,33,,7,5,12
002 Andrian,34,,7,2,9
002 Andrian,35,,6,4,10
002 Andrian,36,,7,3,10
002 Andrian,37,,7,8,15
002 Andrian,38,,5,9,14
002 Andrian,39,,6,9,15
002 Andrian,40,,1,4,5
002 Andrian,41,,7,2,9
002 Andrian,42,,6,7,13
002 Andrian,43,,3,3,6
002 Andrian,44,,4,3,7
002 Andrian,45,,7,6,13
002 Andrian,46,,4,1,5
002 Andrian,47,,8,5,13
002 Andrian,48,,5,4,9
002 Andrian,49,,3,7,10
002 Andrian,50,,1,2,3
002 Andrian,51,,2,4,6
002 Andrian,52,,5,7,12
002 Andrian,53,,4,5,9
002 Andrian,54,,6,4,10
002 Andrian,55,,5,9,14
002 Andrian,56,,1,8,9
002 Andrian,57,,4,4,8
002 Andrian,58,,6,4,10
002 Andrian,59,,2,3,5
002 Andrian,60,,3,3,6
002 Andrian,61,,5,3,8
002 Andrian,62,,3,4,7
002 Andrian,63,,8,5,13
002 Andrian,64,,3,5,8
002 Andrian,65,,3,1,4
002 Andrian,66,,2,1,3
002 Andrian,67,,3,5,8
002 Andrian,68,,2,2,4
002 Andrian,69,,4,4,8
002 Andrian,70,,2,1,3
002 Andrian,71,,2,5,7
002 Andrian,72,,1,3,4
002 Andrian,73,,1,5,6
002 Andrian,74,,1,4,5
002 Andrian,75,,1,1,2
002 Andrian,76,,3,4,7
002 Andrian,77,,2,2,4
002 Andrian,79,,1,-,1
002 Andrian,80,,1,2,3
002 Andrian,81,,1,3,4
002 Andrian,82,,1,2,3
002 Andrian,83,,-,2,2
002 Andrian,84,,-,1,1
002 Andrian,85,,-,1,1
002 Andrian,86,,2,1,3
002 Andrian,87,,1,1,2
002 Andrian,88,,2,2,4
002 Andrian,90,,-,1,1
002 Andrian,92,,-,2,2
003 Altrei,0,,1,1,2
003 Altrei,1,,4,2,6
003 Altrei,2,,3,-,3
003 Altrei,3,,5,2,7
003 Altrei,4,,1,1,2
003 Altrei,5,,2,2,4
003 Altrei,6,,2,2,4
003 Altrei,7,,4,4,8
003 Altrei,8,,2,1,3
003 Altrei,9,,3,3,6
003 Altrei,10,,2,2,4
003 Altrei,11,,3,1,4
003 Altrei,12,,4,2,6
003 Altrei,13,,2,2,4
003 Altrei,14,,3,2,5
003 Altrei,15,,3,4,7
003 Altrei,16,,-,1,1
003 Altrei,17,,2,4,6
003 Altrei,18,,1,4,5
003 Altrei,19,,2,3,5
003 Altrei,20,,2,1,3
003 Altrei,21,,1,1,2
003 Altrei,22,,2,3,5
003 Altrei,23,,2,-,2
003 Altrei,24,,5,4,9
003 Altrei,25,,2,2,4
003 Altrei,26,,3,5,8
003 Altrei,27,,-,2,2
003 Altrei,28,,2,1,3
003 Altrei,29,,4,5,9
003 Altrei,30,,2,5,7
003 Altrei,31,,3,4,7
003 Altrei,32,,3,3,6
003 Altrei,33,,9,1,10
003 Altrei,34,,3,3,6
003 Altrei,35,,5,3,8
003 Altrei,36,,5,2,7
003 Altrei,37,,1,3,4
003 Altrei,38,,1,3,4
003 Altrei,39,,5,1,6
003 Altrei,40,,3,3,6
003 Altrei,41,,1,1,2
003 Altrei,42,,3,2,5
003 Altrei,43,,6,3,9
003 Altrei,44,,6,4,10
003 Altrei,45,,1,2,3
003 Altrei,46,,2,-,2
003 Altrei,47,,3,3,6
003 Altrei,48,,2,2,4
003 Altrei,49,,-,2,2
003 Altrei,50,,4,-,4
003 Altrei,51,,2,2,4
003 Altrei,52,,1,3,4
003 Altrei,53,,3,1,4
003 Altrei,54,,1,2,3
003 Altrei,55,,2,4,6
003 Altrei,56,,1,3,4
003 Altrei,57,,1,-,1
003 Altrei,58,,2,1,3
003 Altrei,59,,2,1,3
003 Altrei,60,,3,2,5
003 Altrei,61,,-,2,2
003 Altrei,62,,3,3,6
003 Altrei,63,,-,3,3
003 Altrei,64,,-,2,2
003 Altrei,65,,5,2,7
003 Altrei,66,,2,3,5
003 Altrei,67,,1,3,4
003 Altrei,68,,3,4,7
003 Altrei,69,,1,4,5
003 Altrei,70,,-,3,3
003 Altrei,71,,1,3,4
003 Altrei,72,,1,3,4
003 Altrei,73,,3,2,5
003 Altrei,74,,-,3,3
003 Altrei,75,,3,1,4
003 Altrei,76,,-,2,2
003 Altrei,77,,-,2,2
003 Altrei,78,,-,3,3
003 Altrei,80,,-,1,1
003 Altrei,81,,1,3,4
003 Altrei,82,,1,1,2
003 Altrei,83,,3,-,3
003 Altrei,84,,1,2,3
003 Altrei,86,,1,1,2
003 Altrei,87,,-,1,1
003 Altrei,89,,1,-,1
003 Altrei,90,,-,1,1
003 Altrei,91,,1,-,1
003 Altrei,95,,-,1,1
003 Altrei,96,,-,1,1
004 Eppan a.d. Weinstr.,0,,59,58,117
004 Eppan a.d. Weinstr.,1,,73,66,139
004 Eppan a.d. Weinstr.,2,,72,82,154
004 Eppan a.d. Weinstr.,3,,65,64,129
004 Eppan a.d. Weinstr.,4,,68,59,127
004 Eppan a.d. Weinstr.,5,,78,61,139
004 Eppan a.d. Weinstr.,6,,77,58,135
004 Eppan a.d. Weinstr.,7,,77,72,149
004 Eppan a.d. Weinstr.,8,,73,60,133
004 Eppan a.d. Weinstr.,9,,78,66,144
004 Eppan a.d. Weinstr.,10,,75,55,130
004 Eppan a.d. Weinstr.,11,,80,71,151
004 Eppan a.d. Weinstr.,12,,62,62,124
004 Eppan a.d. Weinstr.,13,,65,66,131
004 Eppan a.d. Weinstr.,14,,53,72,125
004 Eppan a.d. Weinstr.,15,,74,63,137
004 Eppan a.d. Weinstr.,16,,67,58,125
004 Eppan a.d. Weinstr.,17,,77,65,142
004 Eppan a.d. Weinstr.,18,,77,50,127
004 Eppan a.d. Weinstr.,19,,70,64,134
004 Eppan a.d. Weinstr.,20,,77,72,149
004 Eppan a.d. Weinstr.,21,,65,86,151
004 Eppan a.d. Weinstr.,22,,76,79,155
004 Eppan a.d. Weinstr.,23,,79,98,177
004 Eppan a.d. Weinstr.,24,,101,78,179
004 Eppan a.d. Weinstr.,25,,105,110,215
004 Eppan a.d. Weinstr.,26,,106,106,212
004 Eppan a.d. Weinstr.,27,,101,100,201
004 Eppan a.d. Weinstr.,28,,124,105,229
004 Eppan a.d. Weinstr.,29,,104,123,227
004 Eppan a.d. Weinstr.,30,,108,107,215
004 Eppan a.d. Weinstr.,31,,119,102,221
004 Eppan a.d. Weinstr.,32,,102,122,224
004 Eppan a.d. Weinstr.,33,,109,99,208
004 Eppan a.d. Weinstr.,34,,124,97,221
004 Eppan a.d. Weinstr.,35,,95,111,206
004 Eppan a.d. Weinstr.,36,,114,98,212
004 Eppan a.d. Weinstr.,37,,97,92,189
004 Eppan a.d. Weinstr.,38,,101,86,187
004 Eppan a.d. Weinstr.,39,,80,69,149
004 Eppan a.d. Weinstr.,40,,84,90,174
004 Eppan a.d. Weinstr.,41,,69,89,158
004 Eppan a.d. Weinstr.,42,,78,75,153
004 Eppan a.d. Weinstr.,43,,70,79,149
004 Eppan a.d. Weinstr.,44,,80,68,148
004 Eppan a.d. Weinstr.,45,,63,72,135
004 Eppan a.d. Weinstr.,46,,65,60,125
004 Eppan a.d. Weinstr.,47,,81,72,153
004 Eppan a.d. Weinstr.,48,,69,83,152
004 Eppan a.d. Weinstr.,49,,83,72,155
004 Eppan a.d. Weinstr.,50,,64,52,116
004 Eppan a.d. Weinstr.,51,,72,86,158
004 Eppan a.d. Weinstr.,52,,96,79,175
004 Eppan a.d. Weinstr.,53,,100,79,179
004 Eppan a.d. Weinstr.,54,,68,104,172
004 Eppan a.d. Weinstr.,55,,81,63,144
004 Eppan a.d. Weinstr.,56,,59,80,139
004 Eppan a.d. Weinstr.,57,,67,50,117
004 Eppan a.d. Weinstr.,58,,47,57,104
004 Eppan a.d. Weinstr.,59,,50,52,102
004 Eppan a.d. Weinstr.,60,,45,45,90
004 Eppan a.d. Weinstr.,61,,37,59,96
004 Eppan a.d. Weinstr.,62,,61,62,123
004 Eppan a.d. Weinstr.,63,,49,56,105
004 Eppan a.d. Weinstr.,64,,47,59,106
004 Eppan a.d. Weinstr.,65,,55,70,125
004 Eppan a.d. Weinstr.,66,,56,59,115
004 Eppan a.d. Weinstr.,67,,53,54,107
004 Eppan a.d. Weinstr.,68,,40,50,90
004 Eppan a.d. Weinstr.,69,,51,48,99
004 Eppan a.d. Weinstr.,70,,44,64,108
004 Eppan a.d. Weinstr.,71,,34,77,111
004 Eppan a.d. Weinstr.,72,,32,52,84
004 Eppan a.d. Weinstr.,73,,28,54,82
004 Eppan a.d. Weinstr.,74,,31,51,82
004 Eppan a.d. Weinstr.,75,,24,35,59
004 Eppan a.d. Weinstr.,76,,20,41,61
004 Eppan a.d. Weinstr.,77,,15,24,39
004 Eppan a.d. Weinstr.,78,,16,14,30
004 Eppan a.d. Weinstr.,79,,18,21,39
004 Eppan a.d. Weinstr.,80,,20,21,41
004 Eppan a.d. Weinstr.,81,,20,44,64
004 Eppan a.d. Weinstr.,82,,13,37,50
004 Eppan a.d. Weinstr.,83,,12,24,36
004 Eppan a.d. Weinstr.,84,,8,35,43
004 Eppan a.d. Weinstr.,85,,4,22,26
004 Eppan a.d. Weinstr.,86,,7,16,23
004 Eppan a.d. Weinstr.,87,,6,15,21
004 Eppan a.d. Weinstr.,88,,7,13,20
004 Eppan a.d. Weinstr.,89,,4,7,11
004 Eppan a.d. Weinstr.,90,,1,13,14
004 Eppan a.d. Weinstr.,91,,2,10,12
004 Eppan a.d. Weinstr.,92,,-,4,4
004 Eppan a.d. Weinstr.,93,,-,4,4
004 Eppan a.d. Weinstr.,94,,1,3,4
004 Eppan a.d. Weinstr.,95,,1,3,4
004 Eppan a.d. Weinstr.,96,,-,1,1
004 Eppan a.d. Weinstr.,97,,1,-,1
004 Eppan a.d. Weinstr.,98,,-,1,1
004 Eppan a.d. Weinstr.,99,,-,1,1
004 Eppan a.d. Weinstr.,101,,-,1,1
005 Hafling,0,,8,6,14
005 Hafling,1,,5,7,12
005 Hafling,2,,3,8,11
005 Hafling,3,,3,5,8
005 Hafling,4,,9,2,11
005 Hafling,5,,5,6,11
005 Hafling,6,,5,2,7
005 Hafling,7,,2,7,9
005 Hafling,8,,4,3,7
005 Hafling,9,,4,3,7
005 Hafling,10,,5,5,10
005 Hafling,11,,6,7,13
005 Hafling,12,,3,-,3
005 Hafling,13,,7,2,9
005 Hafling,14,,4,4,8
005 Hafling,15,,3,9,12
005 Hafling,16,,4,5,9
005 Hafling,17,,2,4,6
005 Hafling,18,,3,3,6
005 Hafling,19,,4,6,10
005 Hafling,20,,6,4,10
005 Hafling,21,,7,8,15
005 Hafling,22,,7,4,11
005 Hafling,23,,6,3,9
005 Hafling,24,,9,4,13
005 Hafling,25,,6,7,13
005 Hafling,26,,6,10,16
005 Hafling,27,,5,12,17
005 Hafling,28,,6,4,10
005 Hafling,29,,9,7,16
005 Hafling,30,,6,10,16
005 Hafling,31,,4,3,7
005 Hafling,32,,6,4,10
005 Hafling,33,,4,2,6
005 Hafling,34,,7,4,11
005 Hafling,35,,9,6,15
005 Hafling,36,,7,5,12
005 Hafling,37,,3,5,8
005 Hafling,38,,2,5,7
005 Hafling,39,,3,9,12
005 Hafling,40,,5,1,6
005 Hafling,41,,4,1,5
005 Hafling,42,,2,3,5
005 Hafling,43,,6,2,8
005 Hafling,44,,2,2,4
005 Hafling,45,,4,3,7
005 Hafling,46,,5,3,8
005 Hafling,47,,8,2,10
005 Hafling,48,,3,4,7
005 Hafling,49,,1,4,5
005 Hafling,50,,5,2,7
005 Hafling,51,,1,2,3
005 Hafling,52,,6,4,10
005 Hafling,53,,5,3,8
005 Hafling,54,,5,4,9
005 Hafling,55,,2,1,3
005 Hafling,56,,3,5,8
005 Hafling,57,,2,3,5
005 Hafling,58,,4,2,6
005 Hafling,59,,1,2,3
005 Hafling,60,,1,1,2
005 Hafling,61,,1,4,5
005 Hafling,62,,6,3,9
005 Hafling,63,,4,4,8
005 Hafling,64,,3,6,9
005 Hafling,65,,2,4,6
005 Hafling,66,,4,1,5
005 Hafling,67,,3,3,6
005 Hafling,68,,4,5,9
005 Hafling,69,,1,2,3
005 Hafling,70,,2,-,2
005 Hafling,71,,1,3,4
005 Hafling,72,,1,-,1
005 Hafling,73,,-,2,2
005 Hafling,74,,-,4,4
005 Hafling,75,,3,1,4
005 Hafling,76,,1,3,4
005 Hafling,77,,-,2,2
005 Hafling,78,,-,1,1
005 Hafling,79,,1,2,3
005 Hafling,80,,2,-,2
005 Hafling,81,,1,-,1
005 Hafling,82,,-,3,3
005 Hafling,83,,-,1,1
005 Hafling,84,,1,2,3
005 Hafling,85,,1,-,1
005 Hafling,86,,2,-,2
005 Hafling,89,,-,1,1
005 Hafling,91,,2,-,2
006 Abtei,0,,25,26,51
006 Abtei,1,,18,14,32
006 Abtei,2,,16,19,35
006 Abtei,3,,24,14,38
006 Abtei,4,,20,14,34
006 Abtei,5,,22,15,37
006 Abtei,6,,15,14,29
006 Abtei,7,,13,8,21
006 Abtei,8,,19,12,31
006 Abtei,9,,16,17,33
006 Abtei,10,,11,13,24
006 Abtei,11,,11,20,31
006 Abtei,12,,15,11,26
006 Abtei,13,,17,20,37
006 Abtei,14,,18,18,36
006 Abtei,15,,23,15,38
006 Abtei,16,,10,23,33
006 Abtei,17,,21,25,46
006 Abtei,18,,19,28,47
006 Abtei,19,,24,23,47
006 Abtei,20,,18,27,45
006 Abtei,21,,19,26,45
006 Abtei,22,,20,24,44
006 Abtei,23,,37,27,64
006 Abtei,24,,16,32,48
006 Abtei,25,,27,31,58
006 Abtei,26,,27,33,60
006 Abtei,27,,22,32,54
006 Abtei,28,,32,35,67
006 Abtei,29,,20,28,48
006 Abtei,30,,30,21,51
006 Abtei,31,,24,31,55
006 Abtei,32,,25,27,52
006 Abtei,33,,25,28,53
006 Abtei,34,,21,27,48
006 Abtei,35,,24,20,44
006 Abtei,36,,26,22,48
006 Abtei,37,,17,24,41
006 Abtei,38,,18,16,34
006 Abtei,39,,20,17,37
006 Abtei,40,,16,14,30
006 Abtei,41,,11,16,27
006 Abtei,42,,16,18,34
006 Abtei,43,,12,12,24
006 Abtei,44,,12,12,24
006 Abtei,45,,15,20,35
006 Abtei,46,,13,19,32
006 Abtei,47,,25,17,42
006 Abtei,48,,16,15,31
006 Abtei,49,,27,18,45
006 Abtei,50,,16,20,36
006 Abtei,51,,14,18,32
006 Abtei,52,,14,11,25
006 Abtei,53,,19,11,30
006 Abtei,54,,18,24,42
006 Abtei,55,,19,19,38
006 Abtei,56,,17,13,30
006 Abtei,57,,15,18,33
006 Abtei,58,,9,19,28
006 Abtei,59,,22,10,32
006 Abtei,60,,13,20,33
006 Abtei,61,,15,18,33
006 Abtei,62,,12,17,29
006 Abtei,63,,9,6,15
006 Abtei,64,,13,14,27
006 Abtei,65,,18,13,31
006 Abtei,66,,12,8,20
006 Abtei,67,,10,16,26
006 Abtei,68,,9,10,19
006 Abtei,69,,12,7,19
006 Abtei,70,,12,7,19
006 Abtei,71,,6,11,17
006 Abtei,72,,9,17,26
006 Abtei,73,,8,6,14
006 Abtei,74,,5,7,12
006 Abtei,75,,4,16,20
006 Abtei,76,,2,5,7
006 Abtei,77,,3,4,7
006 Abtei,78,,-,6,6
006 Abtei,79,,1,3,4
006 Abtei,80,,1,4,5
006 Abtei,81,,3,5,8
006 Abtei,82,,3,3,6
006 Abtei,83,,3,9,12
006 Abtei,84,,2,6,8
006 Abtei,85,,2,8,10
006 Abtei,86,,4,6,10
006 Abtei,87,,1,5,6
006 Abtei,88,,-,2,2
006 Abtei,89,,1,2,3
006 Abtei,90,,-,3,3
006 Abtei,91,,1,-,1
006 Abtei,92,,1,1,2
006 Abtei,93,,3,1,4
006 Abtei,95,,1,1,2
006 Abtei,99,,-,1,1
007 Barbian,0,,11,9,20
007 Barbian,1,,9,3,12
007 Barbian,2,,11,15,26
007 Barbian,3,,11,10,21
007 Barbian,4,,11,10,21
007 Barbian,5,,14,13,27
007 Barbian,6,,8,13,21
007 Barbian,7,,11,5,16
007 Barbian,8,,8,6,14
007 Barbian,9,,13,6,19
007 Barbian,10,,8,10,18
007 Barbian,11,,9,7,16
007 Barbian,12,,11,8,19
007 Barbian,13,,10,5,15
007 Barbian,14,,14,15,29
007 Barbian,15,,8,7,15
007 Barbian,16,,18,13,31
007 Barbian,17,,11,9,20
007 Barbian,18,,7,16,23
007 Barbian,19,,7,11,18
007 Barbian,20,,10,11,21
007 Barbian,21,,16,10,26
007 Barbian,22,,9,16,25
007 Barbian,23,,18,20,38
007 Barbian,24,,16,16,32
007 Barbian,25,,11,12,23
007 Barbian,26,,17,7,24
007 Barbian,27,,13,10,23
007 Barbian,28,,7,10,17
007 Barbian,29,,12,12,24
007 Barbian,30,,9,9,18
007 Barbian,31,,12,15,27
007 Barbian,32,,16,14,30
007 Barbian,33,,17,14,31
007 Barbian,34,,18,9,27
007 Barbian,35,,13,15,28
007 Barbian,36,,10,8,18
007 Barbian,37,,11,6,17
007 Barbian,38,,13,7,20
007 Barbian,39,,5,10,15
007 Barbian,40,,11,8,19
007 Barbian,41,,5,14,19
007 Barbian,42,,10,7,17
007 Barbian,43,,7,4,11
007 Barbian,44,,7,11,18
007 Barbian,45,,12,11,23
007 Barbian,46,,6,5,11
007 Barbian,47,,4,4,8
007 Barbian,48,,6,10,16
007 Barbian,49,,17,7,24
007 Barbian,50,,8,4,12
007 Barbian,51,,12,9,21
007 Barbian,52,,9,6,15
007 Barbian,53,,11,13,24
007 Barbian,54,,9,14,23
007 Barbian,55,,8,3,11
007 Barbian,56,,7,6,13
007 Barbian,57,,5,10,15
007 Barbian,58,,9,8,17
007 Barbian,59,,5,8,13
007 Barbian,60,,3,8,11
007 Barbian,61,,5,6,11
007 Barbian,62,,8,5,13
007 Barbian,63,,5,8,13
007 Barbian,64,,6,10,16
007 Barbian,65,,7,6,13
007 Barbian,66,,9,8,17
007 Barbian,67,,5,10,15
007 Barbian,68,,7,4,11
007 Barbian,69,,5,4,9
007 Barbian,70,,11,3,14
007 Barbian,71,,4,6,10
007 Barbian,72,,3,10,13
007 Barbian,73,,3,6,9
007 Barbian,74,,3,3,6
007 Barbian,75,,4,4,8
007 Barbian,76,,2,4,6
007 Barbian,77,,4,1,5
007 Barbian,78,,-,1,1
007 Barbian,79,,1,3,4
007 Barbian,80,,-,5,5
007 Barbian,81,,4,6,10
007 Barbian,82,,2,4,6
007 Barbian,83,,-,1,1
007 Barbian,84,,3,3,6
007 Barbian,85,,3,4,7
007 Barbian,86,,-,1,1
007 Barbian,87,,-,3,3
007 Barbian,88,,-,1,1
007 Barbian,91,,-,1,1
008 Bozen,0,,387,356,743
008 Bozen,1,,413,391,804
008 Bozen,2,,395,390,785
008 Bozen,3,,390,374,764
008 Bozen,4,,446,364,810
008 Bozen,5,,426,375,801
008 Bozen,6,,411,367,778
008 Bozen,7,,399,396,795
008 Bozen,8,,337,369,706
008 Bozen,9,,367,343,710
008 Bozen,10,,391,357,748
008 Bozen,11,,369,371,740
008 Bozen,12,,396,343,739
008 Bozen,13,,403,383,786
008 Bozen,14,,403,379,782
008 Bozen,15,,445,385,830
008 Bozen,16,,386,411,797
008 Bozen,17,,442,415,857
008 Bozen,18,,476,420,896
008 Bozen,19,,491,487,978
008 Bozen,20,,579,558,1.137
008 Bozen,21,,635,614,1.249
008 Bozen,22,,676,693,1.369
008 Bozen,23,,745,687,1.432
008 Bozen,24,,857,788,1.645
008 Bozen,25,,818,663,1.481
008 Bozen,26,,890,743,1.633
008 Bozen,27,,808,736,1.544
008 Bozen,28,,808,758,1.566
008 Bozen,29,,894,806,1.700
008 Bozen,30,,889,802,1.691
008 Bozen,31,,905,881,1.786
008 Bozen,32,,823,763,1.586
008 Bozen,33,,802,752,1.554
008 Bozen,34,,777,719,1.496
008 Bozen,35,,711,671,1.382
008 Bozen,36,,700,646,1.346
008 Bozen,37,,697,684,1.381
008 Bozen,38,,662,703,1.365
008 Bozen,39,,668,655,1.323
008 Bozen,40,,633,636,1.269
008 Bozen,41,,636,600,1.236
008 Bozen,42,,565,606,1.171
008 Bozen,43,,586,644,1.230
008 Bozen,44,,571,653,1.224
008 Bozen,45,,641,685,1.326
008 Bozen,46,,659,665,1.324
008 Bozen,47,,687,730,1.417
008 Bozen,48,,711,844,1.555
008 Bozen,49,,795,916,1.711
008 Bozen,50,,591,635,1.226
008 Bozen,51,,653,767,1.420
008 Bozen,52,,707,773,1.480
008 Bozen,53,,717,780,1.497
008 Bozen,54,,811,822,1.633
008 Bozen,55,,746,784,1.530
008 Bozen,56,,678,779,1.457
008 Bozen,57,,752,703,1.455
008 Bozen,58,,629,630,1.259
008 Bozen,59,,582,630,1.212
008 Bozen,60,,562,612,1.174
008 Bozen,61,,578,617,1.195
008 Bozen,62,,496,610,1.106
008 Bozen,63,,525,621,1.146
008 Bozen,64,,526,627,1.153
008 Bozen,65,,540,638,1.178
008 Bozen,66,,437,626,1.063
008 Bozen,67,,460,580,1.040
008 Bozen,68,,446,586,1.032
008 Bozen,69,,511,575,1.086
008 Bozen,70,,411,598,1.009
008 Bozen,71,,401,601,1.002
008 Bozen,72,,428,619,1.047
008 Bozen,73,,409,648,1.057
008 Bozen,74,,340,608,948
008 Bozen,75,,349,596,945
008 Bozen,76,,200,373,573
008 Bozen,77,,126,248,374
008 Bozen,78,,147,259,406
008 Bozen,79,,149,265,414
008 Bozen,80,,208,382,590
008 Bozen,81,,224,375,599
008 Bozen,82,,219,393,612
008 Bozen,83,,189,382,571
008 Bozen,84,,146,308,454
008 Bozen,85,,106,251,357
008 Bozen,86,,97,235,332
008 Bozen,87,,82,200,282
008 Bozen,88,,48,172,220
008 Bozen,89,,53,135,188
008 Bozen,90,,30,96,126
008 Bozen,91,,17,93,110
008 Bozen,92,,13,72,85
008 Bozen,93,,12,43,55
008 Bozen,94,,9,32,41
008 Bozen,95,,4,26,30
008 Bozen,96,,8,13,21
008 Bozen,97,,2,14,16
008 Bozen,98,,2,4,6
008 Bozen,99,,-,4,4
008 Bozen,100,,1,3,4
008 Bozen,101,,1,-,1
008 Bozen,102,,-,2,2
009 Prags,0,,3,3,6
009 Prags,1,,4,6,10
009 Prags,2,,7,4,11
009 Prags,3,,6,3,9
009 Prags,4,,7,2,9
009 Prags,5,,4,2,6
009 Prags,6,,9,3,12
009 Prags,7,,3,3,6
009 Prags,8,,3,3,6
009 Prags,9,,5,6,11
009 Prags,10,,8,2,10
009 Prags,11,,5,3,8
009 Prags,12,,3,7,10
009 Prags,13,,3,5,8
009 Prags,14,,1,6,7
009 Prags,15,,4,1,5
009 Prags,16,,2,1,3
009 Prags,17,,6,3,9
009 Prags,18,,4,2,6
009 Prags,19,,5,4,9
009 Prags,20,,2,7,9
009 Prags,21,,4,3,7
009 Prags,22,,8,8,16
009 Prags,23,,3,1,4
009 Prags,24,,6,6,12
009 Prags,25,,6,3,9
009 Prags,26,,7,5,12
009 Prags,27,,8,6,14
009 Prags,28,,8,8,16
009 Prags,29,,7,4,11
009 Prags,30,,9,7,16
009 Prags,31,,7,5,12
009 Prags,32,,7,6,13
009 Prags,33,,4,6,10
009 Prags,34,,5,8,13
009 Prags,35,,7,3,10
009 Prags,36,,12,6,18
009 Prags,37,,6,3,9
009 Prags,38,,5,3,8
009 Prags,39,,3,6,9
009 Prags,40,,3,4,7
009 Prags,41,,6,4,10
009 Prags,42,,4,2,6
009 Prags,43,,3,5,8
009 Prags,44,,3,1,4
009 Prags,45,,5,1,6
009 Prags,46,,1,2,3
009 Prags,47,,5,1,6
009 Prags,48,,1,-,1
009 Prags,49,,2,4,6
