Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
002 Andrian,64,,5,4,9
002 Andrian,65,,7,8,15
002 Andrian,66,,2,3,5
002 Andrian,67,,1,4,5
002 Andrian,68,,6,7,13
002 Andrian,69,,2,4,6
002 Andrian,70,,5,4,9
002 Andrian,71,,3,7,10
002 Andrian,72,,1,7,8
002 Andrian,73,,4,3,7
002 Andrian,74,,4,4,8
002 Andrian,75,,2,3,5
002 Andrian,76,,4,2,6
002 Andrian,77,,5,1,6
002 Andrian,78,,3,4,7
002 Andrian,79,,7,4,11
002 Andrian,80,,2,4,6
002 Andrian,81,,4,1,5
002 Andrian,82,,2,1,3
002 Andrian,83,,1,3,4
002 Andrian,84,,-,2,2
002 Andrian,85,,3,4,7
002 Andrian,86,,1,1,2
002 Andrian,87,,1,3,4
002 Andrian,89,,1,2,3
002 Andrian,90,,1,3,4
002 Andrian,91,,1,-,1
002 Andrian,92,,1,1,2
002 Andrian,96,,-,1,1
002 Andrian,97,,1,1,2
003 Altrei,0,,-,1,1
003 Altrei,2,,2,2,4
003 Altrei,3,,1,5,6
003 Altrei,4,,6,4,10
003 Altrei,5,,2,-,2
003 Altrei,6,,4,1,5
003 Altrei,7,,1,1,2
003 Altrei,8,,-,1,1
003 Altrei,9,,2,1,3
003 Altrei,10,,4,1,5
003 Altrei,11,,1,1,2
003 Altrei,12,,3,-,3
003 Altrei,13,,3,1,4
003 Altrei,14,,-,1,1
003 Altrei,15,,-,2,2
003 Altrei,16,,1,2,3
003 Altrei,17,,3,2,5
003 Altrei,18,,3,-,3
003 Altrei,19,,6,3,9
003 Altrei,20,,1,-,1
003 Altrei,21,,3,2,5
003 Altrei,22,,1,2,3
003 Altrei,23,,3,5,8
003 Altrei,24,,2,1,3
003 Altrei,25,,3,2,5
003 Altrei,26,,3,1,4
003 Altrei,27,,3,-,3
003 Altrei,28,,4,1,5
003 Altrei,29,,2,2,4
003 Altrei,30,,3,3,6
003 Altrei,31,,2,2,4
003 Altrei,32,,1,2,3
003 Altrei,33,,2,4,6
003 Altrei,34,,-,2,2
003 Altrei,35,,2,3,5
003 Altrei,36,,2,2,4
003 Altrei,37,,1,-,1
003 Altrei,38,,2,3,5
003 Altrei,39,,4,-,4
003 Altrei,40,,4,3,7
003 Altrei,41,,2,2,4
003 Altrei,42,,3,5,8
003 Altrei,43,,1,4,5
003 Altrei,44,,3,1,4
003 Altrei,45,,2,4,6
003 Altrei,46,,2,4,6
003 Altrei,47,,3,6,9
003 Altrei,48,,2,2,4
003 Altrei,49,,10,2,12
003 Altrei,50,,2,3,5
003 Altrei,51,,4,2,6
003 Altrei,52,,5,4,9
003 Altrei,53,,2,3,5
003 Altrei,54,,1,2,3
003 Altrei,55,,5,1,6
003 Altrei,56,,2,3,5
003 Altrei,57,,2,1,3
003 Altrei,58,,2,2,4
003 Altrei,59,,6,3,9
003 Altrei,60,,5,3,8
003 Altrei,61,,1,3,4
003 Altrei,62,,1,-,1
003 Altrei,63,,3,2,5
003 Altrei,64,,3,2,5
003 Altrei,65,,2,3,5
003 Altrei,66,,3,1,4
003 Altrei,67,,2,3,5
003 Altrei,68,,1,3,4
003 Altrei,69,,3,1,4
003 Altrei,70,,1,3,4
003 Altrei,71,,3,4,7
003 Altrei,72,,2,3,5
003 Altrei,73,,1,1,2
003 Altrei,74,,3,1,4
003 Altrei,75,,3,1,4
003 Altrei,76,,3,2,5
003 Altrei,77,,-,2,2
003 Altrei,78,,2,2,4
003 Altrei,79,,-,2,2
003 Altrei,80,,-,2,2
003 Altrei,81,,1,1,2
003 Altrei,82,,2,2,4
003 Altrei,83,,-,2,2
003 Altrei,84,,2,3,5
003 Altrei,85,,1,4,5
003 Altrei,87,,-,2,2
003 Altrei,88,,-,1,1
003 Altrei,89,,-,1,1
003 Altrei,90,,-,1,1
003 Altrei,96,,-,1,1
003 Altrei,100,,-,1,1
004 Eppan a.d. Weinstr.,0,,73,66,139
004 Eppan a.d. Weinstr.,1,,84,72,156
004 Eppan a.d. Weinstr.,2,,72,67,139
004 Eppan a.d. Weinstr.,3,,82,95,177
004 Eppan a.d. Weinstr.,4,,77,68,145
004 Eppan a.d. Weinstr.,5,,105,80,185
004 Eppan a.d. Weinstr.,6,,79,110,189
004 Eppan a.d. Weinstr.,7,,88,72,160
004 Eppan a.d. Weinstr.,8,,83,71,154
004 Eppan a.d. Weinstr.,9,,76,76,152
004 Eppan a.d. Weinstr.,10,,84,73,157
004 Eppan a.d. Weinstr.,11,,71,81,152
004 Eppan a.d. Weinstr.,12,,89,61,150
004 Eppan a.d. Weinstr.,13,,83,84,167
004 Eppan a.d. Weinstr.,14,,73,72,145
004 Eppan a.d. Weinstr.,15,,74,76,150
004 Eppan a.d. Weinstr.,16,,70,66,136
004 Eppan a.d. Weinstr.,17,,78,76,154
004 Eppan a.d. Weinstr.,18,,85,86,171
004 Eppan a.d. Weinstr.,19,,72,71,143
004 Eppan a.d. Weinstr.,20,,85,67,152
004 Eppan a.d. Weinstr.,21,,86,65,151
004 Eppan a.d. Weinstr.,22,,79,66,145
004 Eppan a.d. Weinstr.,23,,84,82,166
004 Eppan a.d. Weinstr.,24,,80,67,147
004 Eppan a.d. Weinstr.,25,,97,87,184
004 Eppan a.d. Weinstr.,26,,85,62,147
004 Eppan a.d. Weinstr.,27,,85,82,167
004 Eppan a.d. Weinstr.,28,,80,88,168
004 Eppan a.d. Weinstr.,29,,83,92,175
004 Eppan a.d. Weinstr.,30,,79,104,183
004 Eppan a.d. Weinstr.,31,,87,97,184
004 Eppan a.d. Weinstr.,32,,92,95,187
004 Eppan a.d. Weinstr.,33,,113,94,207
004 Eppan a.d. Weinstr.,34,,95,87,182
004 Eppan a.d. Weinstr.,35,,93,88,181
004 Eppan a.d. Weinstr.,36,,104,106,210
004 Eppan a.d. Weinstr.,37,,102,110,212
004 Eppan a.d. Weinstr.,38,,114,113,227
004 Eppan a.d. Weinstr.,39,,113,138,251
004 Eppan a.d. Weinstr.,40,,122,104,226
004 Eppan a.d. Weinstr.,41,,136,120,256
004 Eppan a.d. Weinstr.,42,,144,130,274
004 Eppan a.d. Weinstr.,43,,125,125,250
004 Eppan a.d. Weinstr.,44,,129,134,263
004 Eppan a.d. Weinstr.,45,,134,144,278
004 Eppan a.d. Weinstr.,46,,115,116,231
004 Eppan a.d. Weinstr.,47,,142,113,255
004 Eppan a.d. Weinstr.,48,,113,122,235
004 Eppan a.d. Weinstr.,49,,129,115,244
004 Eppan a.d. Weinstr.,50,,131,105,236
004 Eppan a.d. Weinstr.,51,,111,123,234
004 Eppan a.d. Weinstr.,52,,114,106,220
004 Eppan a.d. Weinstr.,53,,101,101,202
004 Eppan a.d. Weinstr.,54,,94,92,186
004 Eppan a.d. Weinstr.,55,,90,81,171
004 Eppan a.d. Weinstr.,56,,87,85,172
004 Eppan a.d. Weinstr.,57,,73,90,163
004 Eppan a.d. Weinstr.,58,,91,84,175
004 Eppan a.d. Weinstr.,59,,71,86,157
004 Eppan a.d. Weinstr.,60,,84,70,154
004 Eppan a.d. Weinstr.,61,,60,82,142
004 Eppan a.d. Weinstr.,62,,64,59,123
004 Eppan a.d. Weinstr.,63,,76,74,150
004 Eppan a.d. Weinstr.,64,,61,83,144
004 Eppan a.d. Weinstr.,65,,79,71,150
004 Eppan a.d. Weinstr.,66,,53,53,106
004 Eppan a.d. Weinstr.,67,,69,79,148
004 Eppan a.d. Weinstr.,68,,89,83,172
004 Eppan a.d. Weinstr.,69,,89,78,167
004 Eppan a.d. Weinstr.,70,,60,106,166
004 Eppan a.d. Weinstr.,71,,70,53,123
004 Eppan a.d. Weinstr.,72,,58,77,135
004 Eppan a.d. Weinstr.,73,,49,49,98
004 Eppan a.d. Weinstr.,74,,43,53,96
004 Eppan a.d. Weinstr.,75,,45,43,88
004 Eppan a.d. Weinstr.,76,,32,44,76
004 Eppan a.d. Weinstr.,77,,29,47,76
004 Eppan a.d. Weinstr.,78,,45,51,96
004 Eppan a.d. Weinstr.,79,,38,46,84
004 Eppan a.d. Weinstr.,80,,26,54,80
004 Eppan a.d. Weinstr.,81,,34,51,85
004 Eppan a.d. Weinstr.,82,,28,46,74
004 Eppan a.d. Weinstr.,83,,28,34,62
004 Eppan a.d. Weinstr.,84,,19,40,59
004 Eppan a.d. Weinstr.,85,,19,44,63
004 Eppan a.d. Weinstr.,86,,18,38,56
004 Eppan a.d. Weinstr.,87,,9,36,45
004 Eppan a.d. Weinstr.,88,,6,28,34
004 Eppan a.d. Weinstr.,89,,7,30,37
004 Eppan a.d. Weinstr.,90,,11,20,31
004 Eppan a.d. Weinstr.,91,,5,15,20
004 Eppan a.d. Weinstr.,92,,4,9,13
004 Eppan a.d. Weinstr.,93,,3,6,9
004 Eppan a.d. Weinstr.,94,,3,2,5
004 Eppan a.d. Weinstr.,95,,1,2,3
004 Eppan a.d. Weinstr.,96,,1,1,2
004 Eppan a.d. Weinstr.,97,,-,3,3
004 Eppan a.d. Weinstr.,98,,2,1,3
004 Eppan a.d. Weinstr.,99,,-,3,3
004 Eppan a.d. Weinstr.,100,,-,4,4
004 Eppan a.d. Weinstr.,101,,-,1,1
004 Eppan a.d. Weinstr.,102,,1,1,2
004 Eppan a.d. Weinstr.,103,,-,1,1
005 Hafling,0,,1,3,4
005 Hafling,1,,3,4,7
005 Hafling,2,,3,8,11
005 Hafling,3,,5,5,10
005 Hafling,4,,4,2,6
005 Hafling,5,,6,6,12
005 Hafling,6,,4,2,6
005 Hafling,7,,1,6,7
005 Hafling,8,,-,6,6
005 Hafling,9,,6,2,8
005 Hafling,10,,4,3,7
005 Hafling,11,,5,7,12
005 Hafling,12,,4,3,7
005 Hafling,13,,2,7,9
005 Hafling,14,,2,9,11
005 Hafling,15,,12,4,16
005 Hafling,16,,6,4,10
005 Hafling,17,,4,5,9
005 Hafling,18,,2,7,9
005 Hafling,19,,2,4,6
005 Hafling,20,,8,3,11
005 Hafling,21,,5,6,11
005 Hafling,22,,3,2,5
005 Hafling,23,,2,7,9
005 Hafling,24,,4,3,7
005 Hafling,25,,5,2,7
005 Hafling,26,,4,6,10
005 Hafling,27,,3,10,13
005 Hafling,28,,1,-,1
005 Hafling,29,,4,3,7
005 Hafling,30,,4,8,12
005 Hafling,31,,4,11,15
005 Hafling,32,,7,4,11
005 Hafling,33,,4,5,9
005 Hafling,34,,6,8,14
005 Hafling,35,,6,7,13
005 Hafling,36,,6,4,10
005 Hafling,37,,7,6,13
005 Hafling,38,,9,1,10
005 Hafling,39,,10,1,11
005 Hafling,40,,12,6,18
005 Hafling,41,,10,11,21
005 Hafling,42,,8,12,20
005 Hafling,43,,2,10,12
005 Hafling,44,,3,1,4
005 Hafling,45,,11,7,18
005 Hafling,46,,7,11,18
005 Hafling,47,,3,2,5
005 Hafling,48,,7,3,10
005 Hafling,49,,7,2,9
005 Hafling,50,,8,4,12
005 Hafling,51,,9,7,16
005 Hafling,52,,6,5,11
005 Hafling,53,,4,4,8
005 Hafling,54,,3,4,7
005 Hafling,55,,3,9,12
005 Hafling,56,,6,3,9
005 Hafling,57,,3,2,5
005 Hafling,58,,2,3,5
005 Hafling,59,,7,2,9
005 Hafling,60,,2,3,5
005 Hafling,61,,5,4,9
005 Hafling,62,,4,4,8
005 Hafling,63,,7,2,9
005 Hafling,64,,2,4,6
005 Hafling,65,,1,3,4
005 Hafling,66,,3,2,5
005 Hafling,67,,3,2,5
005 Hafling,68,,4,5,9
005 Hafling,69,,6,3,9
005 Hafling,70,,3,4,7
005 Hafling,71,,2,1,3
005 Hafling,72,,4,5,9
005 Hafling,73,,2,3,5
005 Hafling,74,,2,1,3
005 Hafling,75,,1,1,2
005 Hafling,76,,2,2,4
005 Hafling,77,,-,2,2
005 Hafling,78,,4,3,7
005 Hafling,79,,3,4,7
005 Hafling,80,,2,5,7
005 Hafling,81,,1,4,5
005 Hafling,82,,2,1,3
005 Hafling,83,,-,2,2
005 Hafling,84,,3,2,5
005 Hafling,85,,-,2,2
005 Hafling,86,,1,-,1
005 Hafling,87,,1,-,1
005 Hafling,89,,-,1,1
005 Hafling,90,,-,1,1
005 Hafling,91,,3,1,4
005 Hafling,92,,-,1,1
005 Hafling,94,,-,1,1
006 Abtei,0,,18,11,29
006 Abtei,1,,24,17,41
006 Abtei,2,,23,20,43
006 Abtei,3,,23,19,42
006 Abtei,4,,27,23,50
006 Abtei,5,,30,22,52
006 Abtei,6,,22,28,50
006 Abtei,7,,28,14,42
006 Abtei,8,,21,18,39
006 Abtei,9,,12,30,42
006 Abtei,10,,25,23,48
006 Abtei,11,,23,32,55
006 Abtei,12,,21,26,47
006 Abtei,13,,14,14,28
006 Abtei,14,,26,22,48
006 Abtei,15,,26,15,41
006 Abtei,16,,24,29,53
006 Abtei,17,,19,15,34
006 Abtei,18,,16,19,35
006 Abtei,19,,24,15,39
006 Abtei,20,,22,13,35
006 Abtei,21,,24,15,39
006 Abtei,22,,14,16,30
006 Abtei,23,,15,11,26
006 Abtei,24,,19,13,32
006 Abtei,25,,18,20,38
006 Abtei,26,,12,12,24
006 Abtei,27,,14,16,30
006 Abtei,28,,14,14,28
006 Abtei,29,,23,18,41
006 Abtei,30,,20,18,38
006 Abtei,31,,24,18,42
006 Abtei,32,,16,25,41
006 Abtei,33,,22,34,56
006 Abtei,34,,23,33,56
006 Abtei,35,,25,23,48
006 Abtei,36,,14,33,47
006 Abtei,37,,20,29,49
006 Abtei,38,,27,22,49
006 Abtei,39,,43,34,77
006 Abtei,40,,19,33,52
006 Abtei,41,,30,34,64
006 Abtei,42,,29,34,63
006 Abtei,43,,29,35,64
006 Abtei,44,,38,34,72
006 Abtei,45,,23,30,53
006 Abtei,46,,36,24,60
006 Abtei,47,,26,32,58
006 Abtei,48,,30,27,57
006 Abtei,49,,26,31,57
006 Abtei,50,,25,26,51
006 Abtei,51,,26,24,50
006 Abtei,52,,28,23,51
006 Abtei,53,,19,21,40
006 Abtei,54,,19,15,34
006 Abtei,55,,19,17,36
006 Abtei,56,,17,16,33
006 Abtei,57,,11,15,26
006 Abtei,58,,14,20,34
006 Abtei,59,,11,13,24
006 Abtei,60,,11,13,24
006 Abtei,61,,15,20,35
006 Abtei,62,,10,18,28
006 Abtei,63,,23,17,40
006 Abtei,64,,15,16,31
006 Abtei,65,,23,18,41
006 Abtei,66,,15,20,35
006 Abtei,67,,12,16,28
006 Abtei,68,,11,11,22
006 Abtei,69,,20,12,32
006 Abtei,70,,14,23,37
006 Abtei,71,,16,16,32
006 Abtei,72,,13,13,26
006 Abtei,73,,15,17,32
006 Abtei,74,,6,17,23
006 Abtei,75,,15,9,24
006 Abtei,76,,9,17,26
006 Abtei,77,,11,13,24
006 Abtei,78,,7,15,22
006 Abtei,79,,5,5,10
006 Abtei,80,,8,11,19
006 Abtei,81,,12,10,22
006 Abtei,82,,5,7,12
006 Abtei,83,,3,11,14
006 Abtei,84,,5,7,12
006 Abtei,85,,3,3,6
006 Abtei,86,,5,4,9
006 Abtei,87,,4,8,12
006 Abtei,88,,4,6,10
006 Abtei,89,,4,2,6
006 Abtei,90,,1,1,2
006 Abtei,91,,1,5,6
006 Abtei,92,,-,2,2
006 Abtei,93,,-,2,2
006 Abtei,95,,1,2,3
006 Abtei,96,,-,1,1
006 Abtei,97,,-,1,1
006 Abtei,99,,-,1,1
007 Barbian,0,,10,9,19
007 Barbian,1,,7,9,16
007 Barbian,2,,9,16,25
007 Barbian,3,,13,4,17
007 Barbian,4,,9,10,19
007 Barbian,5,,5,2,7
007 Barbian,6,,16,5,21
007 Barbian,7,,6,5,11
007 Barbian,8,,8,16,24
007 Barbian,9,,6,7,13
007 Barbian,10,,12,15,27
007 Barbian,11,,14,6,20
007 Barbian,12,,11,10,21
007 Barbian,13,,14,7,21
007 Barbian,14,,9,9,18
007 Barbian,15,,12,10,22
007 Barbian,16,,11,8,19
007 Barbian,17,,8,4,12
007 Barbian,18,,10,13,23
007 Barbian,19,,13,6,19
007 Barbian,20,,13,12,25
007 Barbian,21,,15,12,27
007 Barbian,22,,7,12,19
007 Barbian,23,,13,7,20
007 Barbian,24,,8,7,15
007 Barbian,25,,14,9,23
007 Barbian,26,,6,9,15
007 Barbian,27,,10,7,17
007 Barbian,28,,11,11,22
007 Barbian,29,,9,12,21
007 Barbian,30,,11,15,26
007 Barbian,31,,13,6,19
007 Barbian,32,,17,11,28
007 Barbian,33,,10,9,19
007 Barbian,34,,10,18,28
007 Barbian,35,,7,13,20
007 Barbian,36,,9,10,19
007 Barbian,37,,13,10,23
007 Barbian,38,,12,19,31
007 Barbian,39,,18,14,32
007 Barbian,40,,16,8,24
007 Barbian,41,,13,13,26
007 Barbian,42,,15,6,21
007 Barbian,43,,15,10,25
007 Barbian,44,,9,8,17
007 Barbian,45,,12,12,24
007 Barbian,46,,7,13,20
007 Barbian,47,,15,14,29
007 Barbian,48,,15,14,29
007 Barbian,49,,15,14,29
007 Barbian,50,,16,11,27
007 Barbian,51,,13,15,28
007 Barbian,52,,12,9,21
007 Barbian,53,,8,9,17
007 Barbian,54,,15,7,22
007 Barbian,55,,5,9,14
007 Barbian,56,,7,7,14
007 Barbian,57,,7,15,22
007 Barbian,58,,8,10,18
007 Barbian,59,,8,6,14
007 Barbian,60,,8,10,18
007 Barbian,61,,10,11,21
007 Barbian,62,,5,6,11
007 Barbian,63,,3,5,8
007 Barbian,64,,5,11,16
007 Barbian,65,,17,6,23
007 Barbian,66,,5,6,11
007 Barbian,67,,10,9,19
007 Barbian,68,,8,7,15
007 Barbian,69,,11,10,21
007 Barbian,70,,8,12,20
007 Barbian,71,,10,5,15
007 Barbian,72,,5,4,9
007 Barbian,73,,5,11,16
007 Barbian,74,,8,9,17
007 Barbian,75,,3,5,8
007 Barbian,76,,2,6,8
007 Barbian,77,,5,5,10
007 Barbian,78,,7,4,11
007 Barbian,79,,6,6,12
007 Barbian,80,,2,6,8
007 Barbian,81,,5,4,9
007 Barbian,82,,5,7,12
007 Barbian,83,,4,6,10
007 Barbian,84,,3,-,3
007 Barbian,85,,3,1,4
007 Barbian,86,,3,2,5
007 Barbian,87,,1,3,4
007 Barbian,88,,-,3,3
007 Barbian,89,,1,2,3
007 Barbian,90,,1,1,2
007 Barbian,91,,-,1,1
007 Barbian,92,,-,1,1
007 Barbian,93,,1,-,1
008 Bozen,0,,476,472,948
008 Bozen,1,,501,481,982
008 Bozen,2,,507,453,960
008 Bozen,3,,529,503,1.032
008 Bozen,4,,566,488,1.054
008 Bozen,5,,481,492,973
008 Bozen,6,,540,494,1.034
008 Bozen,7,,537,497,1.034
008 Bozen,8,,532,515,1.047
008 Bozen,9,,526,467,993
008 Bozen,10,,513,473,986
008 Bozen,11,,467,496,963
008 Bozen,12,,513,494,1.007
008 Bozen,13,,507,479,986
008 Bozen,14,,491,440,931
008 Bozen,15,,467,507,974
008 Bozen,16,,462,432,894
008 Bozen,17,,492,483,975
008 Bozen,18,,451,474,925
008 Bozen,19,,498,443,941
008 Bozen,20,,535,459,994
008 Bozen,21,,525,470,995
008 Bozen,22,,525,493,1.018
008 Bozen,23,,535,496,1.031
008 Bozen,24,,431,481,912
008 Bozen,25,,503,497,1.000
008 Bozen,26,,527,508,1.035
008 Bozen,27,,540,541,1.081
008 Bozen,28,,593,545,1.138
008 Bozen,29,,578,550,1.128
008 Bozen,30,,600,562,1.162
008 Bozen,31,,669,586,1.255
008 Bozen,32,,614,597,1.211
008 Bozen,33,,609,622,1.231
008 Bozen,34,,659,644,1.303
008 Bozen,35,,680,699,1.379
008 Bozen,36,,707,737,1.444
008 Bozen,37,,773,777,1.550
008 Bozen,38,,720,831,1.551
008 Bozen,39,,831,859,1.690
008 Bozen,40,,890,902,1.792
008 Bozen,41,,854,826,1.680
008 Bozen,42,,915,885,1.800
008 Bozen,43,,841,809,1.650
008 Bozen,44,,807,885,1.692
008 Bozen,45,,898,899,1.797
008 Bozen,46,,909,914,1.823
008 Bozen,47,,915,927,1.842
008 Bozen,48,,777,866,1.643
008 Bozen,49,,779,812,1.591
008 Bozen,50,,774,758,1.532
008 Bozen,51,,712,750,1.462
008 Bozen,52,,711,724,1.435
008 Bozen,53,,706,737,1.443
008 Bozen,54,,624,735,1.359
008 Bozen,55,,625,688,1.313
008 Bozen,56,,589,666,1.255
008 Bozen,57,,590,625,1.215
008 Bozen,58,,533,629,1.162
008 Bozen,59,,522,646,1.168
008 Bozen,60,,524,632,1.156
008 Bozen,61,,552,672,1.224
008 Bozen,62,,565,641,1.206
008 Bozen,63,,610,719,1.329
008 Bozen,64,,577,792,1.369
008 Bozen,65,,656,855,1.511
008 Bozen,66,,485,573,1.058
008 Bozen,67,,542,694,1.236
008 Bozen,68,,579,704,1.283
008 Bozen,69,,604,691,1.295
008 Bozen,70,,635,725,1.360
008 Bozen,71,,598,700,1.298
008 Bozen,72,,540,697,1.237
008 Bozen,73,,555,637,1.192
008 Bozen,74,,472,542,1.014
008 Bozen,75,,421,535,956
008 Bozen,76,,402,538,940
008 Bozen,77,,412,522,934
008 Bozen,78,,349,515,864
008 Bozen,79,,350,520,870
008 Bozen,80,,335,484,819
008 Bozen,81,,327,472,799
008 Bozen,82,,222,410,632
008 Bozen,83,,252,411,663
008 Bozen,84,,213,384,597
008 Bozen,85,,235,352,587
008 Bozen,86,,171,358,529
008 Bozen,87,,158,299,457
008 Bozen,88,,116,314,430
008 Bozen,89,,99,297,396
008 Bozen,90,,83,231,314
008 Bozen,91,,65,200,265
008 Bozen,92,,25,117,142
008 Bozen,93,,13,57,70
008 Bozen,94,,13,40,53
008 Bozen,95,,13,55,68
008 Bozen,96,,4,52,56
008 Bozen,97,,12,36,48
008 Bozen,98,,8,23,31
008 Bozen,99,,8,23,31
008 Bozen,100,,4,15,19
008 Bozen,101,,1,7,8
008 Bozen,102,,1,-,1
008 Bozen,103,,-,3,3
008 Bozen,104,,-,2,2
008 Bozen,105,,-,1,1
008 Bozen,106,,-,1,1
009 Prags,0,,5,2,7
009 Prags,1,,1,4,5
009 Prags,2,,2,2,4
009 Prags,3,,4,6,10
009 Prags,4,,4,6,10
009 Prags,5,,4,3,7
009 Prags,6,,4,1,5
009 Prags,7,,3,3,6
009 Prags,8,,2,5,7
009 Prags,9,,2,6,8
009 Prags,10,,8,6,14
009 Prags,11,,2,3,5
009 Prags,12,,5,9,14
009 Prags,13,,1,4,5
009 Prags,14,,3,5,8
009 Prags,15,,3,6,9
009 Prags,16,,3,1,4
009 Prags,17,,4,5,9
009 Prags,18,,7,2,9
009 Prags,19,,6,2,8
009 Prags,20,,8,1,9
009 Prags,21,,4,2,6
009 Prags,22,,8,3,11
009 Prags,23,,2,5,7
