Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
002 Andrian,82,,1,-,1
002 Andrian,83,,1,2,3
002 Andrian,84,,1,2,3
002 Andrian,85,,1,2,3
002 Andrian,86,,-,2,2
002 Andrian,88,,-,1,1
002 Andrian,89,,1,1,2
002 Andrian,91,,2,1,3
002 Andrian,93,,-,1,1
002 Andrian,95,,-,1,1
002 Andrian,Insgesamt,,393,394,787
003 Altrei,0,,4,1,5
003 Altrei,1,,1,1,2
003 Altrei,2,,-,3,3
003 Altrei,3,,1,1,2
003 Altrei,4,,3,2,5
003 Altrei,5,,3,-,3
003 Altrei,6,,6,2,8
003 Altrei,7,,1,1,2
003 Altrei,8,,3,2,5
003 Altrei,9,,2,2,4
003 Altrei,10,,4,4,8
003 Altrei,11,,2,1,3
003 Altrei,12,,3,3,6
003 Altrei,13,,2,2,4
003 Altrei,14,,3,1,4
003 Altrei,15,,4,2,6
003 Altrei,16,,2,2,4
003 Altrei,17,,3,2,5
003 Altrei,18,,3,4,7
003 Altrei,19,,-,1,1
003 Altrei,20,,2,3,5
003 Altrei,21,,-,4,4
003 Altrei,22,,2,3,5
003 Altrei,23,,2,1,3
003 Altrei,24,,1,2,3
003 Altrei,25,,2,3,5
003 Altrei,26,,3,1,4
003 Altrei,27,,5,4,9
003 Altrei,28,,1,3,4
003 Altrei,29,,3,5,8
003 Altrei,30,,-,3,3
003 Altrei,31,,3,-,3
003 Altrei,32,,3,5,8
003 Altrei,33,,2,5,7
003 Altrei,34,,3,5,8
003 Altrei,35,,3,3,6
003 Altrei,36,,9,1,10
003 Altrei,37,,2,3,5
003 Altrei,38,,5,3,8
003 Altrei,39,,5,2,7
003 Altrei,40,,1,3,4
003 Altrei,41,,1,3,4
003 Altrei,42,,5,1,6
003 Altrei,43,,3,3,6
003 Altrei,44,,1,1,2
003 Altrei,45,,3,2,5
003 Altrei,46,,6,3,9
003 Altrei,47,,6,3,9
003 Altrei,48,,1,2,3
003 Altrei,49,,1,-,1
003 Altrei,50,,3,3,6
003 Altrei,51,,2,2,4
003 Altrei,52,,1,2,3
003 Altrei,53,,4,-,4
003 Altrei,54,,2,2,4
003 Altrei,55,,1,3,4
003 Altrei,56,,3,1,4
003 Altrei,57,,1,2,3
003 Altrei,58,,2,4,6
003 Altrei,59,,1,3,4
003 Altrei,60,,1,-,1
003 Altrei,61,,2,1,3
003 Altrei,62,,2,1,3
003 Altrei,63,,3,2,5
003 Altrei,64,,-,2,2
003 Altrei,65,,3,3,6
003 Altrei,66,,-,3,3
003 Altrei,67,,-,2,2
003 Altrei,68,,5,2,7
003 Altrei,69,,2,3,5
003 Altrei,70,,-,2,2
003 Altrei,71,,3,4,7
003 Altrei,72,,2,4,6
003 Altrei,73,,-,3,3
003 Altrei,74,,1,3,4
003 Altrei,75,,1,2,3
003 Altrei,76,,3,2,5
003 Altrei,77,,-,2,2
003 Altrei,78,,2,1,3
003 Altrei,79,,-,2,2
003 Altrei,80,,-,1,1
003 Altrei,81,,-,3,3
003 Altrei,83,,-,1,1
003 Altrei,84,,1,3,4
003 Altrei,85,,1,1,2
003 Altrei,86,,3,-,3
003 Altrei,87,,-,2,2
003 Altrei,89,,1,-,1
003 Altrei,90,,-,1,1
003 Altrei,92,,1,-,1
003 Altrei,99,,-,1,1
003 Altrei,Insgesamt,,191,196,387
004 Eppan a.d. Weinstr.,0,,85,79,164
004 Eppan a.d. Weinstr.,1,,76,68,144
004 Eppan a.d. Weinstr.,2,,79,71,150
004 Eppan a.d. Weinstr.,3,,67,59,126
004 Eppan a.d. Weinstr.,4,,71,69,140
004 Eppan a.d. Weinstr.,5,,75,85,160
004 Eppan a.d. Weinstr.,6,,63,71,134
004 Eppan a.d. Weinstr.,7,,74,60,134
004 Eppan a.d. Weinstr.,8,,81,61,142
004 Eppan a.d. Weinstr.,9,,77,59,136
004 Eppan a.d. Weinstr.,10,,78,77,155
004 Eppan a.d. Weinstr.,11,,70,61,131
004 Eppan a.d. Weinstr.,12,,80,69,149
004 Eppan a.d. Weinstr.,13,,78,56,134
004 Eppan a.d. Weinstr.,14,,77,73,150
004 Eppan a.d. Weinstr.,15,,62,63,125
004 Eppan a.d. Weinstr.,16,,67,65,132
004 Eppan a.d. Weinstr.,17,,53,68,121
004 Eppan a.d. Weinstr.,18,,78,64,142
004 Eppan a.d. Weinstr.,19,,69,62,131
004 Eppan a.d. Weinstr.,20,,77,71,148
004 Eppan a.d. Weinstr.,21,,81,52,133
004 Eppan a.d. Weinstr.,22,,69,67,136
004 Eppan a.d. Weinstr.,23,,79,79,158
004 Eppan a.d. Weinstr.,24,,70,89,159
004 Eppan a.d. Weinstr.,25,,84,81,165
004 Eppan a.d. Weinstr.,26,,88,106,194
004 Eppan a.d. Weinstr.,27,,114,95,209
004 Eppan a.d. Weinstr.,28,,129,116,245
004 Eppan a.d. Weinstr.,29,,126,116,242
004 Eppan a.d. Weinstr.,30,,105,99,204
004 Eppan a.d. Weinstr.,31,,130,118,248
004 Eppan a.d. Weinstr.,32,,117,137,254
004 Eppan a.d. Weinstr.,33,,114,111,225
004 Eppan a.d. Weinstr.,34,,122,112,234
004 Eppan a.d. Weinstr.,35,,98,124,222
004 Eppan a.d. Weinstr.,36,,117,106,223
004 Eppan a.d. Weinstr.,37,,125,99,224
004 Eppan a.d. Weinstr.,38,,104,114,218
004 Eppan a.d. Weinstr.,39,,117,105,222
004 Eppan a.d. Weinstr.,40,,104,95,199
004 Eppan a.d. Weinstr.,41,,99,94,193
004 Eppan a.d. Weinstr.,42,,89,72,161
004 Eppan a.d. Weinstr.,43,,85,92,177
004 Eppan a.d. Weinstr.,44,,67,90,157
004 Eppan a.d. Weinstr.,45,,85,73,158
004 Eppan a.d. Weinstr.,46,,71,79,150
004 Eppan a.d. Weinstr.,47,,78,68,146
004 Eppan a.d. Weinstr.,48,,62,73,135
004 Eppan a.d. Weinstr.,49,,64,66,130
004 Eppan a.d. Weinstr.,50,,83,68,151
004 Eppan a.d. Weinstr.,51,,69,82,151
004 Eppan a.d. Weinstr.,52,,85,72,157
004 Eppan a.d. Weinstr.,53,,63,49,112
004 Eppan a.d. Weinstr.,54,,72,83,155
004 Eppan a.d. Weinstr.,55,,97,82,179
004 Eppan a.d. Weinstr.,56,,99,80,179
004 Eppan a.d. Weinstr.,57,,69,107,176
004 Eppan a.d. Weinstr.,58,,78,66,144
004 Eppan a.d. Weinstr.,59,,62,83,145
004 Eppan a.d. Weinstr.,60,,62,53,115
004 Eppan a.d. Weinstr.,61,,48,57,105
004 Eppan a.d. Weinstr.,62,,49,53,102
004 Eppan a.d. Weinstr.,63,,46,48,94
004 Eppan a.d. Weinstr.,64,,37,59,96
004 Eppan a.d. Weinstr.,65,,59,61,120
004 Eppan a.d. Weinstr.,66,,50,51,101
004 Eppan a.d. Weinstr.,67,,42,62,104
004 Eppan a.d. Weinstr.,68,,55,70,125
004 Eppan a.d. Weinstr.,69,,51,56,107
004 Eppan a.d. Weinstr.,70,,44,51,95
004 Eppan a.d. Weinstr.,71,,36,49,85
004 Eppan a.d. Weinstr.,72,,45,50,95
004 Eppan a.d. Weinstr.,73,,44,61,105
004 Eppan a.d. Weinstr.,74,,29,70,99
004 Eppan a.d. Weinstr.,75,,28,51,79
004 Eppan a.d. Weinstr.,76,,25,49,74
004 Eppan a.d. Weinstr.,77,,32,51,83
004 Eppan a.d. Weinstr.,78,,22,35,57
004 Eppan a.d. Weinstr.,79,,20,31,51
004 Eppan a.d. Weinstr.,80,,12,20,32
004 Eppan a.d. Weinstr.,81,,14,14,28
004 Eppan a.d. Weinstr.,82,,12,20,32
004 Eppan a.d. Weinstr.,83,,16,17,33
004 Eppan a.d. Weinstr.,84,,17,33,50
004 Eppan a.d. Weinstr.,85,,9,29,38
004 Eppan a.d. Weinstr.,86,,8,22,30
004 Eppan a.d. Weinstr.,87,,7,30,37
004 Eppan a.d. Weinstr.,88,,2,16,18
004 Eppan a.d. Weinstr.,89,,3,10,13
004 Eppan a.d. Weinstr.,90,,2,11,13
004 Eppan a.d. Weinstr.,91,,3,12,15
004 Eppan a.d. Weinstr.,92,,2,3,5
004 Eppan a.d. Weinstr.,93,,1,5,6
004 Eppan a.d. Weinstr.,94,,1,7,8
004 Eppan a.d. Weinstr.,95,,-,4,4
004 Eppan a.d. Weinstr.,96,,-,2,2
004 Eppan a.d. Weinstr.,98,,1,-,1
004 Eppan a.d. Weinstr.,Insgesamt,,6.041,6.234,12.275
005 Hafling,0,,2,7,9
005 Hafling,1,,1,11,12
005 Hafling,2,,10,3,13
005 Hafling,3,,7,5,12
005 Hafling,4,,4,6,10
005 Hafling,5,,3,7,10
005 Hafling,6,,3,5,8
005 Hafling,7,,8,2,10
005 Hafling,8,,5,6,11
005 Hafling,9,,4,2,6
005 Hafling,10,,2,7,9
005 Hafling,11,,4,3,7
005 Hafling,12,,5,3,8
005 Hafling,13,,5,5,10
005 Hafling,14,,5,7,12
005 Hafling,15,,3,-,3
005 Hafling,16,,7,3,10
005 Hafling,17,,4,4,8
005 Hafling,18,,3,10,13
005 Hafling,19,,4,5,9
005 Hafling,20,,2,4,6
005 Hafling,21,,3,2,5
005 Hafling,22,,5,6,11
005 Hafling,23,,7,4,11
005 Hafling,24,,8,5,13
005 Hafling,25,,8,3,11
005 Hafling,26,,8,2,10
005 Hafling,27,,10,4,14
005 Hafling,28,,5,8,13
005 Hafling,29,,7,11,18
005 Hafling,30,,5,11,16
005 Hafling,31,,7,3,10
005 Hafling,32,,10,8,18
005 Hafling,33,,6,10,16
005 Hafling,34,,4,2,6
005 Hafling,35,,6,4,10
005 Hafling,36,,4,4,8
005 Hafling,37,,7,4,11
005 Hafling,38,,9,6,15
005 Hafling,39,,6,5,11
005 Hafling,40,,2,4,6
005 Hafling,41,,1,5,6
005 Hafling,42,,3,9,12
005 Hafling,43,,5,2,7
005 Hafling,44,,4,1,5
005 Hafling,45,,2,3,5
005 Hafling,46,,5,2,7
005 Hafling,47,,2,2,4
005 Hafling,48,,4,3,7
005 Hafling,49,,5,3,8
005 Hafling,50,,8,2,10
005 Hafling,51,,3,4,7
005 Hafling,52,,1,4,5
005 Hafling,53,,5,2,7
005 Hafling,54,,1,2,3
005 Hafling,55,,5,5,10
005 Hafling,56,,5,3,8
005 Hafling,57,,5,4,9
005 Hafling,58,,2,1,3
005 Hafling,59,,3,5,8
005 Hafling,60,,2,3,5
005 Hafling,61,,4,2,6
005 Hafling,62,,1,1,2
005 Hafling,63,,1,1,2
005 Hafling,64,,1,3,4
005 Hafling,65,,6,3,9
005 Hafling,66,,3,4,7
005 Hafling,67,,3,7,10
005 Hafling,68,,2,4,6
005 Hafling,69,,4,1,5
005 Hafling,70,,5,3,8
005 Hafling,71,,4,5,9
005 Hafling,72,,1,2,3
005 Hafling,73,,2,-,2
005 Hafling,74,,1,3,4
005 Hafling,75,,1,-,1
005 Hafling,76,,-,3,3
005 Hafling,77,,-,4,4
005 Hafling,78,,3,1,4
005 Hafling,79,,1,3,4
005 Hafling,80,,-,1,1
005 Hafling,81,,-,1,1
005 Hafling,82,,1,2,3
005 Hafling,83,,1,-,1
005 Hafling,84,,1,-,1
005 Hafling,85,,-,3,3
005 Hafling,86,,-,1,1
005 Hafling,87,,1,2,3
005 Hafling,88,,1,-,1
005 Hafling,89,,2,-,2
005 Hafling,92,,-,1,1
005 Hafling,Insgesamt,,339,337,676
006 Abtei,0,,13,16,29
006 Abtei,1,,23,22,45
006 Abtei,2,,27,14,41
006 Abtei,3,,24,25,49
006 Abtei,4,,17,13,30
006 Abtei,5,,16,19,35
006 Abtei,6,,24,15,39
006 Abtei,7,,20,12,32
006 Abtei,8,,22,15,37
006 Abtei,9,,14,14,28
006 Abtei,10,,13,9,22
006 Abtei,11,,18,12,30
006 Abtei,12,,16,18,34
006 Abtei,13,,11,14,25
006 Abtei,14,,11,20,31
006 Abtei,15,,14,11,25
006 Abtei,16,,18,19,37
006 Abtei,17,,18,18,36
006 Abtei,18,,23,15,38
006 Abtei,19,,10,23,33
006 Abtei,20,,21,27,48
006 Abtei,21,,19,28,47
006 Abtei,22,,25,25,50
006 Abtei,23,,18,27,45
006 Abtei,24,,20,24,44
006 Abtei,25,,21,25,46
006 Abtei,26,,37,28,65
006 Abtei,27,,15,32,47
006 Abtei,28,,30,33,63
006 Abtei,29,,27,35,62
006 Abtei,30,,22,33,55
006 Abtei,31,,34,34,68
006 Abtei,32,,21,29,50
006 Abtei,33,,34,23,57
006 Abtei,34,,22,31,53
006 Abtei,35,,29,28,57
006 Abtei,36,,23,28,51
006 Abtei,37,,21,28,49
006 Abtei,38,,26,20,46
006 Abtei,39,,26,23,49
006 Abtei,40,,18,24,42
006 Abtei,41,,18,15,33
006 Abtei,42,,19,17,36
006 Abtei,43,,19,15,34
006 Abtei,44,,11,14,25
006 Abtei,45,,15,18,33
006 Abtei,46,,12,13,25
006 Abtei,47,,12,12,24
006 Abtei,48,,15,20,35
006 Abtei,49,,13,18,31
006 Abtei,50,,26,17,43
006 Abtei,51,,16,15,31
006 Abtei,52,,25,19,44
006 Abtei,53,,15,20,35
006 Abtei,54,,14,18,32
006 Abtei,55,,14,11,25
006 Abtei,56,,20,11,31
006 Abtei,57,,17,24,41
006 Abtei,58,,19,19,38
006 Abtei,59,,17,13,30
006 Abtei,60,,15,19,34
006 Abtei,61,,6,19,25
006 Abtei,62,,21,10,31
006 Abtei,63,,13,20,33
006 Abtei,64,,15,18,33
006 Abtei,65,,11,17,28
006 Abtei,66,,8,6,14
006 Abtei,67,,13,14,27
006 Abtei,68,,19,12,31
006 Abtei,69,,11,8,19
006 Abtei,70,,8,16,24
006 Abtei,71,,9,9,18
006 Abtei,72,,10,7,17
006 Abtei,73,,11,7,18
006 Abtei,74,,6,10,16
006 Abtei,75,,8,14,22
006 Abtei,76,,7,6,13
006 Abtei,77,,5,7,12
006 Abtei,78,,4,14,18
006 Abtei,79,,2,5,7
006 Abtei,80,,2,4,6
006 Abtei,81,,-,5,5
006 Abtei,82,,1,3,4
006 Abtei,83,,1,4,5
006 Abtei,84,,2,5,7
006 Abtei,85,,3,2,5
006 Abtei,86,,2,7,9
006 Abtei,87,,1,4,5
006 Abtei,88,,1,5,6
006 Abtei,89,,3,5,8
006 Abtei,90,,-,3,3
006 Abtei,91,,-,1,1
006 Abtei,92,,-,1,1
006 Abtei,94,,1,-,1
006 Abtei,96,,2,-,2
006 Abtei,98,,1,1,2
006 Abtei,Insgesamt,,1.400,1.506,2.906
007 Barbian,0,,15,7,22
007 Barbian,1,,10,5,15
007 Barbian,2,,6,11,17
007 Barbian,3,,10,10,20
007 Barbian,4,,7,4,11
007 Barbian,5,,10,11,21
007 Barbian,6,,11,9,20
007 Barbian,7,,11,10,21
007 Barbian,8,,13,13,26
007 Barbian,9,,9,13,22
007 Barbian,10,,11,5,16
007 Barbian,11,,8,6,14
007 Barbian,12,,13,7,20
007 Barbian,13,,8,10,18
007 Barbian,14,,9,8,17
007 Barbian,15,,11,7,18
007 Barbian,16,,9,6,15
007 Barbian,17,,14,13,27
007 Barbian,18,,9,7,16
007 Barbian,19,,18,13,31
007 Barbian,20,,10,9,19
007 Barbian,21,,6,17,23
007 Barbian,22,,7,11,18
007 Barbian,23,,9,9,18
007 Barbian,24,,15,11,26
007 Barbian,25,,10,16,26
007 Barbian,26,,20,15,35
007 Barbian,27,,15,14,29
007 Barbian,28,,11,10,21
007 Barbian,29,,18,3,21
007 Barbian,30,,13,11,24
007 Barbian,31,,8,8,16
007 Barbian,32,,11,16,27
007 Barbian,33,,9,10,19
007 Barbian,34,,13,14,27
007 Barbian,35,,14,12,26
007 Barbian,36,,16,13,29
007 Barbian,37,,19,10,29
007 Barbian,38,,12,15,27
007 Barbian,39,,11,9,20
007 Barbian,40,,7,8,15
007 Barbian,41,,15,7,22
007 Barbian,42,,5,9,14
007 Barbian,43,,10,8,18
007 Barbian,44,,5,14,19
007 Barbian,45,,10,8,18
007 Barbian,46,,7,5,12
007 Barbian,47,,7,11,18
007 Barbian,48,,12,11,23
007 Barbian,49,,6,5,11
007 Barbian,50,,4,4,8
007 Barbian,51,,7,10,17
007 Barbian,52,,17,7,24
007 Barbian,53,,7,4,11
007 Barbian,54,,12,8,20
007 Barbian,55,,9,6,15
007 Barbian,56,,12,12,24
007 Barbian,57,,8,12,20
007 Barbian,58,,8,3,11
007 Barbian,59,,6,6,12
007 Barbian,60,,5,10,15
007 Barbian,61,,8,8,16
007 Barbian,62,,3,7,10
007 Barbian,63,,3,8,11
007 Barbian,64,,6,6,12
007 Barbian,65,,8,5,13
007 Barbian,66,,4,7,11
007 Barbian,67,,4,10,14
007 Barbian,68,,7,6,13
007 Barbian,69,,8,8,16
007 Barbian,70,,5,10,15
007 Barbian,71,,5,4,9
007 Barbian,72,,4,3,7
007 Barbian,73,,9,3,12
007 Barbian,74,,4,6,10
007 Barbian,75,,3,10,13
007 Barbian,76,,3,6,9
007 Barbian,77,,3,3,6
007 Barbian,78,,4,4,8
007 Barbian,79,,1,4,5
007 Barbian,80,,3,1,4
007 Barbian,81,,-,1,1
007 Barbian,82,,1,3,4
007 Barbian,83,,-,5,5
007 Barbian,84,,4,6,10
007 Barbian,85,,-,4,4
007 Barbian,87,,3,2,5
007 Barbian,88,,3,3,6
007 Barbian,89,,-,1,1
007 Barbian,90,,-,1,1
007 Barbian,94,,-,1,1
007 Barbian,Insgesamt,,744,722,1.466
008 Bozen,0,,401,415,816
008 Bozen,1,,438,368,806
008 Bozen,2,,406,419,825
008 Bozen,3,,399,361,760
008 Bozen,4,,426,406,832
008 Bozen,5,,397,394,791
008 Bozen,6,,400,379,779
008 Bozen,7,,456,377,833
008 Bozen,8,,432,386,818
008 Bozen,9,,422,375,797
008 Bozen,10,,401,397,798
008 Bozen,11,,333,380,713
008 Bozen,12,,368,356,724
008 Bozen,13,,400,365,765
008 Bozen,14,,380,375,755
008 Bozen,15,,403,349,752
008 Bozen,16,,407,390,797
008 Bozen,17,,404,381,785
008 Bozen,18,,439,379,818
008 Bozen,19,,392,416,808
008 Bozen,20,,450,421,871
008 Bozen,21,,479,433,912
008 Bozen,22,,509,514,1.023
008 Bozen,23,,619,588,1.207
008 Bozen,24,,650,631,1.281
008 Bozen,25,,673,741,1.414
008 Bozen,26,,767,717,1.484
008 Bozen,27,,876,788,1.664
008 Bozen,28,,836,695,1.531
008 Bozen,29,,895,785,1.680
008 Bozen,30,,827,737,1.564
008 Bozen,31,,825,782,1.607
008 Bozen,32,,897,820,1.717
008 Bozen,33,,919,815,1.734
008 Bozen,34,,915,882,1.797
008 Bozen,35,,797,780,1.577
008 Bozen,36,,798,770,1.568
008 Bozen,37,,792,710,1.502
008 Bozen,38,,713,671,1.384
008 Bozen,39,,713,661,1.374
008 Bozen,40,,699,682,1.381
008 Bozen,41,,653,705,1.358
008 Bozen,42,,664,651,1.315
008 Bozen,43,,645,636,1.281
008 Bozen,44,,645,596,1.241
008 Bozen,45,,567,604,1.171
008 Bozen,46,,577,641,1.218
008 Bozen,47,,566,643,1.209
008 Bozen,48,,620,676,1.296
008 Bozen,49,,651,659,1.310
008 Bozen,50,,681,731,1.412
008 Bozen,51,,688,825,1.513
008 Bozen,52,,773,891,1.664
008 Bozen,53,,589,618,1.207
008 Bozen,54,,637,757,1.394
008 Bozen,55,,671,760,1.431
008 Bozen,56,,694,751,1.445
008 Bozen,57,,774,796,1.570
008 Bozen,58,,730,774,1.504
008 Bozen,59,,634,763,1.397
008 Bozen,60,,704,691,1.395
008 Bozen,61,,589,613,1.202
008 Bozen,62,,554,605,1.159
008 Bozen,63,,526,602,1.128
008 Bozen,64,,539,605,1.144
008 Bozen,65,,466,602,1.068
008 Bozen,66,,498,610,1.108
008 Bozen,67,,500,607,1.107
008 Bozen,68,,503,621,1.124
008 Bozen,69,,408,605,1.013
008 Bozen,70,,425,554,979
008 Bozen,71,,408,550,958
008 Bozen,72,,462,552,1.014
008 Bozen,73,,365,584,949
008 Bozen,74,,352,569,921
008 Bozen,75,,378,570,948
008 Bozen,76,,354,606,960
008 Bozen,77,,299,565,864
008 Bozen,78,,288,543,831
008 Bozen,79,,158,343,501
008 Bozen,80,,102,216,318
008 Bozen,81,,117,224,341
008 Bozen,82,,120,229,349
008 Bozen,83,,161,330,491
008 Bozen,84,,156,307,463
008 Bozen,85,,150,313,463
008 Bozen,86,,120,286,406
008 Bozen,87,,92,242,334
008 Bozen,88,,75,188,263
008 Bozen,89,,54,165,219
008 Bozen,90,,50,138,188
008 Bozen,91,,20,110,130
008 Bozen,92,,22,82,104
008 Bozen,93,,10,53,63
008 Bozen,94,,6,45,51
008 Bozen,95,,2,43,45
008 Bozen,96,,7,20,27
008 Bozen,97,,3,12,15
008 Bozen,98,,2,10,12
008 Bozen,99,,2,7,9
008 Bozen,100,,1,5,6
008 Bozen,101,,2,2,4
008 Bozen,102,,-,2,2
008 Bozen,103,,-,1,1
008 Bozen,105,,-,2,2
008 Bozen,Insgesamt,,46.262,50.397,96.659
009 Prags,0,,2,5,7
009 Prags,1,,4,4,8
009 Prags,2,,2,4,6
009 Prags,3,,2,2,4
009 Prags,4,,4,5,9
009 Prags,5,,7,4,11
009 Prags,6,,6,3,9
009 Prags,7,,7,2,9
009 Prags,8,,4,2,6
009 Prags,9,,9,3,12
009 Prags,10,,2,3,5
009 Prags,11,,3,3,6
009 Prags,12,,6,5,11
009 Prags,13,,8,2,10
009 Prags,14,,5,3,8
009 Prags,15,,3,7,10
009 Prags,16,,3,5,8
009 Prags,17,,1,6,7
009 Prags,18,,4,1,5
009 Prags,19,,2,1,3
009 Prags,20,,6,3,9
009 Prags,21,,4,3,7
009 Prags,22,,6,3,9
009 Prags,23,,2,6,8
009 Prags,24,,4,4,8
009 Prags,25,,7,8,15
009 Prags,26,,3,-,3
009 Prags,27,,5,4,9
009 Prags,28,,6,4,10
009 Prags,29,,6,5,11
009 Prags,30,,7,6,13
009 Prags,31,,6,9,15
009 Prags,32,,8,4,12
009 Prags,33,,8,8,16
