Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
004 Eppan a.d. Weinstr.,68,,50,50,100
004 Eppan a.d. Weinstr.,69,,41,63,104
004 Eppan a.d. Weinstr.,70,,53,69,122
004 Eppan a.d. Weinstr.,71,,48,57,105
004 Eppan a.d. Weinstr.,72,,40,45,85
004 Eppan a.d. Weinstr.,73,,37,50,87
004 Eppan a.d. Weinstr.,74,,45,49,94
004 Eppan a.d. Weinstr.,75,,41,60,101
004 Eppan a.d. Weinstr.,76,,28,69,97
004 Eppan a.d. Weinstr.,77,,26,45,71
004 Eppan a.d. Weinstr.,78,,22,45,67
004 Eppan a.d. Weinstr.,79,,28,49,77
004 Eppan a.d. Weinstr.,80,,17,32,49
004 Eppan a.d. Weinstr.,81,,18,30,48
004 Eppan a.d. Weinstr.,82,,10,17,27
004 Eppan a.d. Weinstr.,83,,12,15,27
004 Eppan a.d. Weinstr.,84,,9,18,27
004 Eppan a.d. Weinstr.,85,,11,14,25
004 Eppan a.d. Weinstr.,86,,12,32,44
004 Eppan a.d. Weinstr.,87,,7,19,26
004 Eppan a.d. Weinstr.,88,,6,22,28
004 Eppan a.d. Weinstr.,89,,6,25,31
004 Eppan a.d. Weinstr.,90,,2,14,16
004 Eppan a.d. Weinstr.,91,,3,11,14
004 Eppan a.d. Weinstr.,92,,1,11,12
004 Eppan a.d. Weinstr.,93,,-,7,7
004 Eppan a.d. Weinstr.,94,,3,3,6
004 Eppan a.d. Weinstr.,95,,1,1,2
004 Eppan a.d. Weinstr.,96,,-,2,2
004 Eppan a.d. Weinstr.,97,,-,2,2
004 Eppan a.d. Weinstr.,98,,-,2,2
004 Eppan a.d. Weinstr.,99,,-,1,1
004 Eppan a.d. Weinstr.,100,,1,-,1
005 Hafling,0,,5,10,15
005 Hafling,1,,4,2,6
005 Hafling,2,,2,7,9
005 Hafling,3,,1,10,11
005 Hafling,4,,12,4,16
005 Hafling,5,,7,5,12
005 Hafling,6,,4,6,10
005 Hafling,7,,3,7,10
005 Hafling,8,,3,5,8
005 Hafling,9,,8,3,11
005 Hafling,10,,5,6,11
005 Hafling,11,,4,2,6
005 Hafling,12,,2,7,9
005 Hafling,13,,4,4,8
005 Hafling,14,,5,3,8
005 Hafling,15,,5,5,10
005 Hafling,16,,5,8,13
005 Hafling,17,,3,-,3
005 Hafling,18,,7,4,11
005 Hafling,19,,5,5,10
005 Hafling,20,,4,10,14
005 Hafling,21,,4,5,9
005 Hafling,22,,3,5,8
005 Hafling,23,,3,3,6
005 Hafling,24,,4,6,10
005 Hafling,25,,8,5,13
005 Hafling,26,,8,6,14
005 Hafling,27,,9,3,12
005 Hafling,28,,9,1,10
005 Hafling,29,,9,5,14
005 Hafling,30,,6,6,12
005 Hafling,31,,8,12,20
005 Hafling,32,,4,9,13
005 Hafling,33,,7,2,9
005 Hafling,34,,11,7,18
005 Hafling,35,,7,10,17
005 Hafling,36,,3,2,5
005 Hafling,37,,6,3,9
005 Hafling,38,,4,3,7
005 Hafling,39,,7,4,11
005 Hafling,40,,9,7,16
005 Hafling,41,,6,6,12
005 Hafling,42,,3,4,7
005 Hafling,43,,1,5,6
005 Hafling,44,,3,9,12
005 Hafling,45,,7,3,10
005 Hafling,46,,3,1,4
005 Hafling,47,,3,3,6
005 Hafling,48,,4,2,6
005 Hafling,49,,2,3,5
005 Hafling,50,,4,3,7
005 Hafling,51,,5,3,8
005 Hafling,52,,8,2,10
005 Hafling,53,,3,4,7
005 Hafling,54,,1,4,5
005 Hafling,55,,5,2,7
005 Hafling,56,,1,2,3
005 Hafling,57,,4,5,9
005 Hafling,58,,5,3,8
005 Hafling,59,,5,4,9
005 Hafling,60,,2,2,4
005 Hafling,61,,3,5,8
005 Hafling,62,,3,3,6
005 Hafling,63,,3,2,5
005 Hafling,64,,1,1,2
005 Hafling,65,,1,1,2
005 Hafling,66,,1,2,3
005 Hafling,67,,6,3,9
005 Hafling,68,,3,4,7
005 Hafling,69,,3,7,10
005 Hafling,70,,2,4,6
005 Hafling,71,,4,1,5
005 Hafling,72,,4,3,7
005 Hafling,73,,4,5,9
005 Hafling,74,,1,2,3
005 Hafling,75,,2,-,2
005 Hafling,76,,1,2,3
005 Hafling,77,,1,-,1
005 Hafling,78,,-,3,3
005 Hafling,79,,-,3,3
005 Hafling,80,,3,1,4
005 Hafling,81,,1,2,3
005 Hafling,83,,-,1,1
005 Hafling,84,,1,2,3
005 Hafling,85,,1,-,1
005 Hafling,86,,1,-,1
005 Hafling,87,,-,3,3
005 Hafling,88,,-,1,1
005 Hafling,89,,1,2,3
005 Hafling,94,,-,1,1
006 Abtei,0,,22,30,52
006 Abtei,1,,22,24,46
006 Abtei,2,,13,12,25
006 Abtei,3,,25,22,47
006 Abtei,4,,29,14,43
006 Abtei,5,,24,26,50
006 Abtei,6,,18,14,32
006 Abtei,7,,15,19,34
006 Abtei,8,,24,16,40
006 Abtei,9,,22,12,34
006 Abtei,10,,22,16,38
006 Abtei,11,,15,14,29
006 Abtei,12,,14,9,23
006 Abtei,13,,19,12,31
006 Abtei,14,,17,18,35
006 Abtei,15,,11,13,24
006 Abtei,16,,12,20,32
006 Abtei,17,,14,11,25
006 Abtei,18,,18,19,37
006 Abtei,19,,17,18,35
006 Abtei,20,,23,15,38
006 Abtei,21,,11,23,34
006 Abtei,22,,22,27,49
006 Abtei,23,,19,28,47
006 Abtei,24,,25,24,49
006 Abtei,25,,18,27,45
006 Abtei,26,,20,24,44
006 Abtei,27,,24,25,49
006 Abtei,28,,41,29,70
006 Abtei,29,,17,33,50
006 Abtei,30,,29,32,61
006 Abtei,31,,27,35,62
006 Abtei,32,,24,33,57
006 Abtei,33,,38,36,74
006 Abtei,34,,21,31,52
006 Abtei,35,,33,26,59
006 Abtei,36,,24,30,54
006 Abtei,37,,29,26,55
006 Abtei,38,,23,29,52
006 Abtei,39,,22,28,50
006 Abtei,40,,26,20,46
006 Abtei,41,,26,23,49
006 Abtei,42,,18,23,41
006 Abtei,43,,19,15,34
006 Abtei,44,,21,17,38
006 Abtei,45,,19,15,34
006 Abtei,46,,11,14,25
006 Abtei,47,,14,18,32
006 Abtei,48,,12,12,24
006 Abtei,49,,12,12,24
006 Abtei,50,,15,20,35
006 Abtei,51,,13,18,31
006 Abtei,52,,25,17,42
006 Abtei,53,,15,15,30
006 Abtei,54,,25,19,44
006 Abtei,55,,15,20,35
006 Abtei,56,,14,18,32
006 Abtei,57,,12,11,23
006 Abtei,58,,21,11,32
006 Abtei,59,,17,25,42
006 Abtei,60,,19,20,39
006 Abtei,61,,17,13,30
006 Abtei,62,,16,18,34
006 Abtei,63,,6,19,25
006 Abtei,64,,21,10,31
006 Abtei,65,,13,20,33
006 Abtei,66,,15,17,32
006 Abtei,67,,11,16,27
006 Abtei,68,,9,6,15
006 Abtei,69,,12,13,25
006 Abtei,70,,18,12,30
006 Abtei,71,,8,8,16
006 Abtei,72,,8,15,23
006 Abtei,73,,7,9,16
006 Abtei,74,,9,6,15
006 Abtei,75,,8,7,15
006 Abtei,76,,6,10,16
006 Abtei,77,,7,13,20
006 Abtei,78,,8,6,14
006 Abtei,79,,5,5,10
006 Abtei,80,,4,13,17
006 Abtei,81,,1,5,6
006 Abtei,82,,2,4,6
006 Abtei,83,,-,3,3
006 Abtei,84,,1,4,5
006 Abtei,85,,1,3,4
006 Abtei,86,,1,3,4
006 Abtei,87,,3,1,4
006 Abtei,88,,2,5,7
006 Abtei,89,,1,4,5
006 Abtei,90,,1,3,4
006 Abtei,91,,2,2,4
006 Abtei,92,,-,3,3
006 Abtei,93,,-,1,1
006 Abtei,94,,-,1,1
007 Barbian,0,,13,6,19
007 Barbian,1,,8,10,18
007 Barbian,2,,16,9,25
007 Barbian,3,,12,7,19
007 Barbian,4,,9,10,19
007 Barbian,5,,10,8,18
007 Barbian,6,,7,4,11
007 Barbian,7,,10,12,22
007 Barbian,8,,11,7,18
007 Barbian,9,,11,10,21
007 Barbian,10,,14,13,27
007 Barbian,11,,8,13,21
007 Barbian,12,,11,5,16
007 Barbian,13,,7,6,13
007 Barbian,14,,13,8,21
007 Barbian,15,,7,9,16
007 Barbian,16,,9,7,16
007 Barbian,17,,11,7,18
007 Barbian,18,,9,5,14
007 Barbian,19,,13,13,26
007 Barbian,20,,8,6,14
007 Barbian,21,,18,14,32
007 Barbian,22,,10,10,20
007 Barbian,23,,7,18,25
007 Barbian,24,,7,14,21
007 Barbian,25,,9,9,18
007 Barbian,26,,14,14,28
007 Barbian,27,,8,17,25
007 Barbian,28,,23,15,38
007 Barbian,29,,14,13,27
007 Barbian,30,,10,11,21
007 Barbian,31,,17,3,20
007 Barbian,32,,12,10,22
007 Barbian,33,,8,8,16
007 Barbian,34,,11,14,25
007 Barbian,35,,9,11,20
007 Barbian,36,,15,13,28
007 Barbian,37,,13,13,26
007 Barbian,38,,16,13,29
007 Barbian,39,,19,10,29
007 Barbian,40,,13,15,28
007 Barbian,41,,12,9,21
007 Barbian,42,,7,8,15
007 Barbian,43,,15,7,22
007 Barbian,44,,5,9,14
007 Barbian,45,,9,7,16
007 Barbian,46,,5,15,20
007 Barbian,47,,10,8,18
007 Barbian,48,,7,5,12
007 Barbian,49,,7,11,18
007 Barbian,50,,12,11,23
007 Barbian,51,,6,5,11
007 Barbian,52,,4,4,8
007 Barbian,53,,6,10,16
007 Barbian,54,,18,7,25
007 Barbian,55,,8,4,12
007 Barbian,56,,12,8,20
007 Barbian,57,,9,6,15
007 Barbian,58,,11,12,23
007 Barbian,59,,8,12,20
007 Barbian,60,,8,3,11
007 Barbian,61,,6,5,11
007 Barbian,62,,5,10,15
007 Barbian,63,,8,8,16
007 Barbian,64,,3,6,9
007 Barbian,65,,3,8,11
007 Barbian,66,,6,5,11
007 Barbian,67,,8,5,13
007 Barbian,68,,4,7,11
007 Barbian,69,,4,8,12
007 Barbian,70,,7,6,13
007 Barbian,71,,8,8,16
007 Barbian,72,,5,9,14
007 Barbian,73,,5,4,9
007 Barbian,74,,4,3,7
007 Barbian,75,,9,3,12
007 Barbian,76,,4,6,10
007 Barbian,77,,3,9,12
007 Barbian,78,,3,6,9
007 Barbian,79,,2,3,5
007 Barbian,80,,2,3,5
007 Barbian,81,,1,3,4
007 Barbian,82,,1,1,2
007 Barbian,83,,-,1,1
007 Barbian,84,,1,1,2
007 Barbian,85,,-,4,4
007 Barbian,86,,4,6,10
007 Barbian,87,,-,4,4
007 Barbian,89,,3,1,4
007 Barbian,90,,3,1,4
007 Barbian,91,,-,1,1
007 Barbian,92,,-,1,1
007 Barbian,96,,-,1,1
008 Bozen,0,,410,426,836
008 Bozen,1,,475,439,914
008 Bozen,2,,412,433,845
008 Bozen,3,,453,374,827
008 Bozen,4,,417,432,849
008 Bozen,5,,413,372,785
008 Bozen,6,,441,416,857
008 Bozen,7,,398,387,785
008 Bozen,8,,416,379,795
008 Bozen,9,,458,377,835
008 Bozen,10,,437,393,830
008 Bozen,11,,420,386,806
008 Bozen,12,,407,399,806
008 Bozen,13,,343,377,720
008 Bozen,14,,371,355,726
008 Bozen,15,,399,368,767
008 Bozen,16,,378,373,751
008 Bozen,17,,416,348,764
008 Bozen,18,,410,390,800
008 Bozen,19,,405,391,796
008 Bozen,20,,455,392,847
008 Bozen,21,,415,429,844
008 Bozen,22,,483,432,915
008 Bozen,23,,531,453,984
008 Bozen,24,,532,527,1.059
008 Bozen,25,,636,602,1.238
008 Bozen,26,,689,641,1.330
008 Bozen,27,,712,737,1.449
008 Bozen,28,,805,731,1.536
008 Bozen,29,,900,806,1.706
008 Bozen,30,,861,739,1.600
008 Bozen,31,,911,794,1.705
008 Bozen,32,,812,753,1.565
008 Bozen,33,,826,781,1.607
008 Bozen,34,,894,838,1.732
008 Bozen,35,,916,845,1.761
008 Bozen,36,,915,890,1.805
008 Bozen,37,,799,794,1.593
008 Bozen,38,,782,771,1.553
008 Bozen,39,,808,707,1.515
008 Bozen,40,,712,673,1.385
008 Bozen,41,,702,672,1.374
008 Bozen,42,,700,675,1.375
008 Bozen,43,,639,708,1.347
008 Bozen,44,,649,645,1.294
008 Bozen,45,,641,624,1.265
008 Bozen,46,,632,584,1.216
008 Bozen,47,,554,603,1.157
008 Bozen,48,,560,645,1.205
008 Bozen,49,,546,641,1.187
008 Bozen,50,,621,684,1.305
008 Bozen,51,,635,652,1.287
008 Bozen,52,,673,730,1.403
008 Bozen,53,,672,809,1.481
008 Bozen,54,,757,884,1.641
008 Bozen,55,,568,610,1.178
008 Bozen,56,,619,748,1.367
008 Bozen,57,,656,744,1.400
008 Bozen,58,,679,742,1.421
008 Bozen,59,,743,786,1.529
008 Bozen,60,,711,757,1.468
008 Bozen,61,,624,750,1.374
008 Bozen,62,,677,686,1.363
008 Bozen,63,,573,606,1.179
008 Bozen,64,,530,593,1.123
008 Bozen,65,,508,600,1.108
008 Bozen,66,,529,591,1.120
008 Bozen,67,,456,590,1.046
008 Bozen,68,,470,601,1.071
008 Bozen,69,,475,590,1.065
008 Bozen,70,,486,602,1.088
008 Bozen,71,,378,587,965
008 Bozen,72,,406,540,946
008 Bozen,73,,375,539,914
008 Bozen,74,,431,529,960
008 Bozen,75,,331,569,900
008 Bozen,76,,324,549,873
008 Bozen,77,,335,550,885
008 Bozen,78,,325,579,904
008 Bozen,79,,262,526,788
008 Bozen,80,,254,517,771
008 Bozen,81,,139,315,454
008 Bozen,82,,89,198,287
008 Bozen,83,,99,195,294
008 Bozen,84,,103,206,309
008 Bozen,85,,127,288,415
008 Bozen,86,,119,263,382
008 Bozen,87,,112,259,371
008 Bozen,88,,96,238,334
008 Bozen,89,,60,192,252
008 Bozen,90,,52,142,194
008 Bozen,91,,38,120,158
008 Bozen,92,,31,97,128
008 Bozen,93,,11,64,75
008 Bozen,94,,14,57,71
008 Bozen,95,,7,32,39
008 Bozen,96,,4,28,32
008 Bozen,97,,-,23,23
008 Bozen,98,,4,11,15
008 Bozen,99,,1,6,7
008 Bozen,100,,-,3,3
008 Bozen,101,,-,2,2
008 Bozen,102,,-,3,3
008 Bozen,103,,-,2,2
009 Prags,0,,2,2,4
009 Prags,1,,4,6,10
009 Prags,2,,1,5,6
009 Prags,3,,3,4,7
009 Prags,4,,2,4,6
009 Prags,5,,2,2,4
009 Prags,6,,4,5,9
009 Prags,7,,7,4,11
009 Prags,8,,6,3,9
009 Prags,9,,9,2,11
009 Prags,10,,4,2,6
009 Prags,11,,9,3,12
009 Prags,12,,2,3,5
009 Prags,13,,3,3,6
009 Prags,14,,6,5,11
009 Prags,15,,8,2,10
009 Prags,16,,4,3,7
009 Prags,17,,3,7,10
009 Prags,18,,3,5,8
009 Prags,19,,1,6,7
009 Prags,20,,4,1,5
009 Prags,21,,2,1,3
009 Prags,22,,6,2,8
009 Prags,23,,4,3,7
009 Prags,24,,6,2,8
009 Prags,25,,3,6,9
009 Prags,26,,4,3,7
009 Prags,27,,7,7,14
009 Prags,28,,4,-,4
009 Prags,29,,5,3,8
009 Prags,30,,5,5,10
009 Prags,31,,7,5,12
009 Prags,32,,7,8,15
009 Prags,33,,5,9,14
009 Prags,34,,8,4,12
009 Prags,35,,8,8,16
009 Prags,36,,6,5,11
009 Prags,37,,7,5,12
009 Prags,38,,4,4,8
009 Prags,39,,5,10,15
009 Prags,40,,7,3,10
009 Prags,41,,12,5,17
009 Prags,42,,5,2,7
