Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
003 Altrei,91,,-,1,1
003 Altrei,93,,1,-,1
003 Altrei,100,,-,1,1
004 Eppan a.d. Weinstr.,0,,72,62,134
004 Eppan a.d. Weinstr.,1,,86,79,165
004 Eppan a.d. Weinstr.,2,,75,69,144
004 Eppan a.d. Weinstr.,3,,78,73,151
004 Eppan a.d. Weinstr.,4,,71,60,131
004 Eppan a.d. Weinstr.,5,,71,71,142
004 Eppan a.d. Weinstr.,6,,74,85,159
004 Eppan a.d. Weinstr.,7,,65,71,136
004 Eppan a.d. Weinstr.,8,,76,60,136
004 Eppan a.d. Weinstr.,9,,82,62,144
004 Eppan a.d. Weinstr.,10,,77,58,135
004 Eppan a.d. Weinstr.,11,,76,81,157
004 Eppan a.d. Weinstr.,12,,70,61,131
004 Eppan a.d. Weinstr.,13,,79,69,148
004 Eppan a.d. Weinstr.,14,,78,55,133
004 Eppan a.d. Weinstr.,15,,77,75,152
004 Eppan a.d. Weinstr.,16,,62,63,125
004 Eppan a.d. Weinstr.,17,,67,64,131
004 Eppan a.d. Weinstr.,18,,54,68,122
004 Eppan a.d. Weinstr.,19,,78,67,145
004 Eppan a.d. Weinstr.,20,,69,63,132
004 Eppan a.d. Weinstr.,21,,78,72,150
004 Eppan a.d. Weinstr.,22,,81,49,130
004 Eppan a.d. Weinstr.,23,,70,67,137
004 Eppan a.d. Weinstr.,24,,83,82,165
004 Eppan a.d. Weinstr.,25,,71,84,155
004 Eppan a.d. Weinstr.,26,,84,84,168
004 Eppan a.d. Weinstr.,27,,88,112,200
004 Eppan a.d. Weinstr.,28,,114,98,212
004 Eppan a.d. Weinstr.,29,,128,122,250
004 Eppan a.d. Weinstr.,30,,126,118,244
004 Eppan a.d. Weinstr.,31,,109,102,211
004 Eppan a.d. Weinstr.,32,,125,115,240
004 Eppan a.d. Weinstr.,33,,117,137,254
004 Eppan a.d. Weinstr.,34,,109,111,220
004 Eppan a.d. Weinstr.,35,,122,113,235
004 Eppan a.d. Weinstr.,36,,100,128,228
004 Eppan a.d. Weinstr.,37,,117,110,227
004 Eppan a.d. Weinstr.,38,,124,100,224
004 Eppan a.d. Weinstr.,39,,104,114,218
004 Eppan a.d. Weinstr.,40,,120,106,226
004 Eppan a.d. Weinstr.,41,,103,98,201
004 Eppan a.d. Weinstr.,42,,97,93,190
004 Eppan a.d. Weinstr.,43,,88,74,162
004 Eppan a.d. Weinstr.,44,,83,93,176
004 Eppan a.d. Weinstr.,45,,64,92,156
004 Eppan a.d. Weinstr.,46,,88,73,161
004 Eppan a.d. Weinstr.,47,,71,81,152
004 Eppan a.d. Weinstr.,48,,81,65,146
004 Eppan a.d. Weinstr.,49,,64,72,136
004 Eppan a.d. Weinstr.,50,,66,65,131
004 Eppan a.d. Weinstr.,51,,84,68,152
004 Eppan a.d. Weinstr.,52,,71,82,153
004 Eppan a.d. Weinstr.,53,,86,72,158
004 Eppan a.d. Weinstr.,54,,64,51,115
004 Eppan a.d. Weinstr.,55,,71,83,154
004 Eppan a.d. Weinstr.,56,,98,82,180
004 Eppan a.d. Weinstr.,57,,99,81,180
004 Eppan a.d. Weinstr.,58,,69,108,177
004 Eppan a.d. Weinstr.,59,,80,64,144
004 Eppan a.d. Weinstr.,60,,61,83,144
004 Eppan a.d. Weinstr.,61,,60,53,113
004 Eppan a.d. Weinstr.,62,,49,57,106
004 Eppan a.d. Weinstr.,63,,49,52,101
004 Eppan a.d. Weinstr.,64,,45,47,92
004 Eppan a.d. Weinstr.,65,,36,59,95
004 Eppan a.d. Weinstr.,66,,57,60,117
004 Eppan a.d. Weinstr.,67,,51,51,102
004 Eppan a.d. Weinstr.,68,,43,63,106
004 Eppan a.d. Weinstr.,69,,55,69,124
004 Eppan a.d. Weinstr.,70,,51,54,105
004 Eppan a.d. Weinstr.,71,,43,49,92
004 Eppan a.d. Weinstr.,72,,36,50,86
004 Eppan a.d. Weinstr.,73,,44,48,92
004 Eppan a.d. Weinstr.,74,,42,61,103
004 Eppan a.d. Weinstr.,75,,28,70,98
004 Eppan a.d. Weinstr.,76,,26,47,73
004 Eppan a.d. Weinstr.,77,,24,47,71
004 Eppan a.d. Weinstr.,78,,30,50,80
004 Eppan a.d. Weinstr.,79,,19,33,52
004 Eppan a.d. Weinstr.,80,,19,30,49
004 Eppan a.d. Weinstr.,81,,12,19,31
004 Eppan a.d. Weinstr.,82,,13,14,27
004 Eppan a.d. Weinstr.,83,,10,18,28
004 Eppan a.d. Weinstr.,84,,14,15,29
004 Eppan a.d. Weinstr.,85,,13,34,47
004 Eppan a.d. Weinstr.,86,,9,27,36
004 Eppan a.d. Weinstr.,87,,7,22,29
004 Eppan a.d. Weinstr.,88,,7,28,35
004 Eppan a.d. Weinstr.,89,,2,16,18
004 Eppan a.d. Weinstr.,90,,3,9,12
004 Eppan a.d. Weinstr.,91,,1,11,12
004 Eppan a.d. Weinstr.,92,,3,10,13
004 Eppan a.d. Weinstr.,93,,3,3,6
004 Eppan a.d. Weinstr.,94,,1,3,4
004 Eppan a.d. Weinstr.,95,,-,4,4
004 Eppan a.d. Weinstr.,96,,-,3,3
004 Eppan a.d. Weinstr.,97,,-,2,2
004 Eppan a.d. Weinstr.,99,,1,-,1
005 Hafling,0,,4,2,6
005 Hafling,1,,1,7,8
005 Hafling,2,,1,10,11
005 Hafling,3,,11,4,15
005 Hafling,4,,7,5,12
005 Hafling,5,,4,6,10
005 Hafling,6,,3,7,10
005 Hafling,7,,3,5,8
005 Hafling,8,,8,2,10
005 Hafling,9,,5,6,11
005 Hafling,10,,4,2,6
005 Hafling,11,,2,7,9
005 Hafling,12,,4,3,7
005 Hafling,13,,5,3,8
005 Hafling,14,,5,5,10
005 Hafling,15,,5,7,12
005 Hafling,16,,3,-,3
005 Hafling,17,,7,4,11
005 Hafling,18,,4,4,8
005 Hafling,19,,4,10,14
005 Hafling,20,,4,5,9
005 Hafling,21,,3,4,7
005 Hafling,22,,3,2,5
005 Hafling,23,,5,5,10
005 Hafling,24,,7,4,11
005 Hafling,25,,8,6,14
005 Hafling,26,,9,2,11
005 Hafling,27,,8,1,9
005 Hafling,28,,9,5,14
005 Hafling,29,,5,8,13
005 Hafling,30,,7,10,17
005 Hafling,31,,4,9,13
005 Hafling,32,,7,3,10
005 Hafling,33,,11,7,18
005 Hafling,34,,6,10,16
005 Hafling,35,,4,2,6
005 Hafling,36,,6,3,9
005 Hafling,37,,4,4,8
005 Hafling,38,,7,4,11
005 Hafling,39,,9,7,16
005 Hafling,40,,6,5,11
005 Hafling,41,,2,4,6
005 Hafling,42,,1,5,6
005 Hafling,43,,3,9,12
005 Hafling,44,,7,3,10
005 Hafling,45,,3,1,4
005 Hafling,46,,2,3,5
005 Hafling,47,,4,2,6
005 Hafling,48,,2,3,5
005 Hafling,49,,4,3,7
005 Hafling,50,,5,3,8
005 Hafling,51,,8,2,10
005 Hafling,52,,3,4,7
005 Hafling,53,,1,4,5
005 Hafling,54,,5,2,7
005 Hafling,55,,1,2,3
005 Hafling,56,,5,5,10
005 Hafling,57,,5,3,8
005 Hafling,58,,5,4,9
005 Hafling,59,,2,1,3
005 Hafling,60,,3,5,8
005 Hafling,61,,2,3,5
005 Hafling,62,,4,2,6
005 Hafling,63,,1,1,2
005 Hafling,64,,1,1,2
005 Hafling,65,,1,2,3
005 Hafling,66,,6,3,9
005 Hafling,67,,3,4,7
005 Hafling,68,,3,7,10
005 Hafling,69,,2,4,6
005 Hafling,70,,4,1,5
005 Hafling,71,,5,3,8
005 Hafling,72,,4,5,9
005 Hafling,73,,1,2,3
005 Hafling,74,,2,-,2
005 Hafling,75,,1,3,4
005 Hafling,76,,1,-,1
005 Hafling,77,,-,3,3
005 Hafling,78,,-,4,4
005 Hafling,79,,3,1,4
005 Hafling,80,,1,2,3
005 Hafling,82,,-,1,1
005 Hafling,83,,1,2,3
005 Hafling,84,,1,-,1
005 Hafling,85,,1,-,1
005 Hafling,86,,-,3,3
005 Hafling,87,,-,1,1
005 Hafling,88,,1,2,3
005 Hafling,90,,2,-,2
005 Hafling,93,,-,1,1
006 Abtei,0,,21,24,45
006 Abtei,1,,13,12,25
006 Abtei,2,,24,22,46
006 Abtei,3,,29,14,43
006 Abtei,4,,24,25,49
006 Abtei,5,,17,14,31
006 Abtei,6,,16,19,35
006 Abtei,7,,24,16,40
006 Abtei,8,,21,12,33
006 Abtei,9,,22,16,38
006 Abtei,10,,15,14,29
006 Abtei,11,,14,9,23
006 Abtei,12,,18,12,30
006 Abtei,13,,17,18,35
006 Abtei,14,,11,14,25
006 Abtei,15,,11,20,31
006 Abtei,16,,14,11,25
006 Abtei,17,,18,19,37
006 Abtei,18,,17,18,35
006 Abtei,19,,23,15,38
006 Abtei,20,,10,22,32
006 Abtei,21,,22,27,49
006 Abtei,22,,20,27,47
006 Abtei,23,,25,24,49
006 Abtei,24,,18,26,44
006 Abtei,25,,20,25,45
006 Abtei,26,,24,24,48
006 Abtei,27,,40,28,68
006 Abtei,28,,16,33,49
006 Abtei,29,,29,33,62
006 Abtei,30,,27,34,61
006 Abtei,31,,23,33,56
006 Abtei,32,,36,36,72
006 Abtei,33,,21,29,50
006 Abtei,34,,34,25,59
006 Abtei,35,,24,30,54
006 Abtei,36,,30,27,57
006 Abtei,37,,23,29,52
006 Abtei,38,,21,28,49
006 Abtei,39,,26,20,46
006 Abtei,40,,26,23,49
006 Abtei,41,,18,24,42
006 Abtei,42,,18,15,33
006 Abtei,43,,21,17,38
006 Abtei,44,,20,15,35
006 Abtei,45,,11,14,25
006 Abtei,46,,15,18,33
006 Abtei,47,,12,12,24
006 Abtei,48,,12,12,24
006 Abtei,49,,15,20,35
006 Abtei,50,,13,18,31
006 Abtei,51,,26,17,43
006 Abtei,52,,16,15,31
006 Abtei,53,,25,19,44
006 Abtei,54,,15,20,35
006 Abtei,55,,14,18,32
006 Abtei,56,,14,11,25
006 Abtei,57,,21,11,32
006 Abtei,58,,17,24,41
006 Abtei,59,,19,20,39
006 Abtei,60,,17,13,30
006 Abtei,61,,16,18,34
006 Abtei,62,,6,19,25
006 Abtei,63,,21,10,31
006 Abtei,64,,13,20,33
006 Abtei,65,,15,18,33
006 Abtei,66,,11,16,27
006 Abtei,67,,9,6,15
006 Abtei,68,,13,13,26
006 Abtei,69,,18,12,30
006 Abtei,70,,10,8,18
006 Abtei,71,,8,15,23
006 Abtei,72,,8,9,17
006 Abtei,73,,9,7,16
006 Abtei,74,,10,7,17
006 Abtei,75,,6,10,16
006 Abtei,76,,7,13,20
006 Abtei,77,,7,6,13
006 Abtei,78,,5,6,11
006 Abtei,79,,4,14,18
006 Abtei,80,,2,5,7
006 Abtei,81,,2,4,6
006 Abtei,82,,-,4,4
006 Abtei,83,,1,3,4
006 Abtei,84,,1,4,5
006 Abtei,85,,1,3,4
006 Abtei,86,,3,2,5
006 Abtei,87,,2,6,8
006 Abtei,88,,1,4,5
006 Abtei,89,,1,5,6
006 Abtei,90,,2,4,6
006 Abtei,91,,-,3,3
006 Abtei,92,,-,1,1
006 Abtei,93,,-,1,1
006 Abtei,97,,1,-,1
006 Abtei,99,,-,1,1
007 Barbian,0,,9,8,17
007 Barbian,1,,15,8,23
007 Barbian,2,,11,5,16
007 Barbian,3,,8,11,19
007 Barbian,4,,10,8,18
007 Barbian,5,,7,4,11
007 Barbian,6,,10,12,22
007 Barbian,7,,11,7,18
007 Barbian,8,,11,10,21
007 Barbian,9,,14,13,27
007 Barbian,10,,8,13,21
007 Barbian,11,,11,5,16
007 Barbian,12,,7,6,13
007 Barbian,13,,13,7,20
007 Barbian,14,,8,9,17
007 Barbian,15,,9,7,16
007 Barbian,16,,11,7,18
007 Barbian,17,,9,5,14
007 Barbian,18,,14,13,27
007 Barbian,19,,8,7,15
007 Barbian,20,,18,13,31
007 Barbian,21,,10,9,19
007 Barbian,22,,6,17,23
007 Barbian,23,,7,12,19
007 Barbian,24,,9,9,18
007 Barbian,25,,14,12,26
007 Barbian,26,,10,17,27
007 Barbian,27,,24,14,38
007 Barbian,28,,15,14,29
007 Barbian,29,,10,12,22
007 Barbian,30,,17,3,20
007 Barbian,31,,11,10,21
007 Barbian,32,,8,8,16
007 Barbian,33,,11,15,26
007 Barbian,34,,9,10,19
007 Barbian,35,,14,13,27
007 Barbian,36,,14,12,26
007 Barbian,37,,15,13,28
007 Barbian,38,,19,10,29
007 Barbian,39,,13,15,28
007 Barbian,40,,12,9,21
007 Barbian,41,,7,8,15
007 Barbian,42,,15,7,22
007 Barbian,43,,5,9,14
007 Barbian,44,,10,8,18
007 Barbian,45,,5,15,20
007 Barbian,46,,10,8,18
007 Barbian,47,,7,5,12
007 Barbian,48,,7,10,17
007 Barbian,49,,12,11,23
007 Barbian,50,,5,5,10
007 Barbian,51,,4,4,8
007 Barbian,52,,6,10,16
007 Barbian,53,,17,7,24
007 Barbian,54,,7,4,11
007 Barbian,55,,12,8,20
007 Barbian,56,,9,6,15
007 Barbian,57,,11,12,23
007 Barbian,58,,8,12,20
007 Barbian,59,,8,3,11
007 Barbian,60,,6,6,12
007 Barbian,61,,5,10,15
007 Barbian,62,,8,8,16
007 Barbian,63,,3,6,9
007 Barbian,64,,3,8,11
007 Barbian,65,,6,5,11
007 Barbian,66,,8,5,13
007 Barbian,67,,4,7,11
007 Barbian,68,,4,9,13
007 Barbian,69,,7,6,13
007 Barbian,70,,8,8,16
007 Barbian,71,,5,10,15
007 Barbian,72,,5,4,9
007 Barbian,73,,4,3,7
007 Barbian,74,,9,3,12
007 Barbian,75,,4,6,10
007 Barbian,76,,3,10,13
007 Barbian,77,,3,6,9
007 Barbian,78,,3,3,6
007 Barbian,79,,4,3,7
007 Barbian,80,,1,4,5
007 Barbian,81,,2,1,3
007 Barbian,82,,-,1,1
007 Barbian,83,,1,1,2
007 Barbian,84,,-,5,5
007 Barbian,85,,4,6,10
007 Barbian,86,,-,4,4
007 Barbian,88,,3,1,4
007 Barbian,89,,3,1,4
007 Barbian,90,,-,1,1
007 Barbian,91,,-,1,1
007 Barbian,95,,-,1,1
008 Bozen,0,,464,433,897
008 Bozen,1,,417,427,844
008 Bozen,2,,443,369,812
008 Bozen,3,,412,419,831
008 Bozen,4,,405,364,769
008 Bozen,5,,436,412,848
008 Bozen,6,,403,389,792
008 Bozen,7,,408,376,784
008 Bozen,8,,457,376,833
008 Bozen,9,,435,388,823
008 Bozen,10,,417,380,797
008 Bozen,11,,403,397,800
008 Bozen,12,,343,378,721
008 Bozen,13,,369,353,722
008 Bozen,14,,398,369,767
008 Bozen,15,,377,373,750
008 Bozen,16,,410,346,756
008 Bozen,17,,409,388,797
008 Bozen,18,,405,390,795
008 Bozen,19,,447,386,833
008 Bozen,20,,409,423,832
008 Bozen,21,,455,424,879
008 Bozen,22,,495,440,935
008 Bozen,23,,522,523,1.045
008 Bozen,24,,628,591,1.219
008 Bozen,25,,660,636,1.296
008 Bozen,26,,685,738,1.423
008 Bozen,27,,790,716,1.506
008 Bozen,28,,885,795,1.680
008 Bozen,29,,850,722,1.572
008 Bozen,30,,901,794,1.695
008 Bozen,31,,834,742,1.576
008 Bozen,32,,834,785,1.619
008 Bozen,33,,895,825,1.720
008 Bozen,34,,914,827,1.741
008 Bozen,35,,911,884,1.795
008 Bozen,36,,794,778,1.572
008 Bozen,37,,795,780,1.575
008 Bozen,38,,792,712,1.504
008 Bozen,39,,710,674,1.384
008 Bozen,40,,705,666,1.371
008 Bozen,41,,696,677,1.373
008 Bozen,42,,652,704,1.356
008 Bozen,43,,655,648,1.303
008 Bozen,44,,656,632,1.288
008 Bozen,45,,646,588,1.234
008 Bozen,46,,562,603,1.165
008 Bozen,47,,570,640,1.210
008 Bozen,48,,559,641,1.200
008 Bozen,49,,621,678,1.299
008 Bozen,50,,645,656,1.301
008 Bozen,51,,677,729,1.406
008 Bozen,52,,682,816,1.498
008 Bozen,53,,764,892,1.656
008 Bozen,54,,579,611,1.190
008 Bozen,55,,631,753,1.384
008 Bozen,56,,664,748,1.412
008 Bozen,57,,689,749,1.438
008 Bozen,58,,757,789,1.546
008 Bozen,59,,717,768,1.485
008 Bozen,60,,630,757,1.387
008 Bozen,61,,691,687,1.378
008 Bozen,62,,585,610,1.195
008 Bozen,63,,544,599,1.143
008 Bozen,64,,520,604,1.124
008 Bozen,65,,531,600,1.131
008 Bozen,66,,456,599,1.055
008 Bozen,67,,487,610,1.097
008 Bozen,68,,488,598,1.086
008 Bozen,69,,494,613,1.107
008 Bozen,70,,398,596,994
008 Bozen,71,,422,550,972
008 Bozen,72,,389,548,937
008 Bozen,73,,450,540,990
008 Bozen,74,,349,576,925
008 Bozen,75,,337,559,896
008 Bozen,76,,364,561,925
008 Bozen,77,,342,589,931
008 Bozen,78,,281,544,825
008 Bozen,79,,270,532,802
008 Bozen,80,,146,329,475
008 Bozen,81,,95,206,301
008 Bozen,82,,108,208,316
008 Bozen,83,,109,220,329
008 Bozen,84,,144,310,454
008 Bozen,85,,138,283,421
008 Bozen,86,,131,285,416
008 Bozen,87,,111,263,374
008 Bozen,88,,75,219,294
008 Bozen,89,,64,157,221
008 Bozen,90,,45,140,185
008 Bozen,91,,40,119,159
008 Bozen,92,,14,89,103
008 Bozen,93,,17,72,89
008 Bozen,94,,9,42,51
008 Bozen,95,,4,36,40
008 Bozen,96,,1,31,32
008 Bozen,97,,4,16,20
008 Bozen,98,,2,9,11
008 Bozen,99,,1,6,7
008 Bozen,100,,1,3,4
008 Bozen,101,,1,3,4
008 Bozen,102,,1,2,3
008 Bozen,103,,-,1,1
009 Prags,0,,5,5,10
009 Prags,1,,1,5,6
009 Prags,2,,4,4,8
009 Prags,3,,2,4,6
009 Prags,4,,2,2,4
009 Prags,5,,4,5,9
009 Prags,6,,7,4,11
009 Prags,7,,6,3,9
009 Prags,8,,9,2,11
009 Prags,9,,4,2,6
009 Prags,10,,9,3,12
009 Prags,11,,2,3,5
009 Prags,12,,3,3,6
009 Prags,13,,6,5,11
009 Prags,14,,8,2,10
009 Prags,15,,4,3,7
009 Prags,16,,3,7,10
009 Prags,17,,3,5,8
009 Prags,18,,1,6,7
009 Prags,19,,4,2,6
009 Prags,20,,2,1,3
009 Prags,21,,6,3,9
009 Prags,22,,4,3,7
009 Prags,23,,6,2,8
009 Prags,24,,2,6,8
009 Prags,25,,4,3,7
009 Prags,26,,7,8,15
009 Prags,27,,4,-,4
009 Prags,28,,5,3,8
009 Prags,29,,5,5,10
009 Prags,30,,6,5,11
009 Prags,31,,7,8,15
009 Prags,32,,5,8,13
009 Prags,33,,8,4,12
009 Prags,34,,8,8,16
009 Prags,35,,6,5,11
009 Prags,36,,7,5,12
009 Prags,37,,4,5,9
009 Prags,38,,5,10,15
009 Prags,39,,7,3,10
009 Prags,40,,12,5,17
009 Prags,41,,6,2,8
009 Prags,42,,5,4,9
009 Prags,43,,3,5,8
009 Prags,44,,3,4,7
009 Prags,45,,6,4,10
