Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
002 Andrian,21,,9,4,13
002 Andrian,22,,1,3,4
002 Andrian,23,,8,5,13
002 Andrian,24,,7,3,10
002 Andrian,25,,10,8,18
002 Andrian,26,,3,7,10
002 Andrian,27,,8,6,14
002 Andrian,28,,6,7,13
002 Andrian,29,,7,4,11
002 Andrian,30,,7,7,14
002 Andrian,31,,6,7,13
002 Andrian,32,,10,4,14
002 Andrian,33,,7,9,16
002 Andrian,34,,12,12,24
002 Andrian,35,,8,10,18
002 Andrian,36,,10,11,21
002 Andrian,37,,14,5,19
002 Andrian,38,,6,7,13
002 Andrian,39,,9,10,19
002 Andrian,40,,9,9,18
002 Andrian,41,,8,7,15
002 Andrian,42,,11,11,22
002 Andrian,43,,8,8,16
002 Andrian,44,,6,12,18
002 Andrian,45,,10,8,18
002 Andrian,46,,7,4,11
002 Andrian,47,,8,4,12
002 Andrian,48,,7,4,11
002 Andrian,49,,7,8,15
002 Andrian,50,,7,5,12
002 Andrian,51,,4,9,13
002 Andrian,52,,2,4,6
002 Andrian,53,,6,3,9
002 Andrian,54,,6,9,15
002 Andrian,55,,2,3,5
002 Andrian,56,,3,3,6
002 Andrian,57,,6,6,12
002 Andrian,58,,4,2,6
002 Andrian,59,,5,4,9
002 Andrian,60,,5,4,9
002 Andrian,61,,7,8,15
002 Andrian,62,,1,3,4
002 Andrian,63,,2,5,7
002 Andrian,64,,6,7,13
002 Andrian,65,,3,5,8
002 Andrian,66,,6,4,10
002 Andrian,67,,3,7,10
002 Andrian,68,,1,7,8
002 Andrian,69,,4,3,7
002 Andrian,70,,5,4,9
002 Andrian,71,,2,2,4
002 Andrian,72,,3,2,5
002 Andrian,73,,5,3,8
002 Andrian,74,,3,4,7
002 Andrian,75,,7,4,11
002 Andrian,76,,3,4,7
002 Andrian,77,,4,2,6
002 Andrian,78,,2,1,3
002 Andrian,79,,1,4,5
002 Andrian,80,,-,2,2
002 Andrian,81,,3,4,7
002 Andrian,82,,1,1,2
002 Andrian,83,,2,4,6
002 Andrian,84,,-,1,1
002 Andrian,85,,1,3,4
002 Andrian,86,,1,3,4
002 Andrian,87,,1,-,1
002 Andrian,88,,2,1,3
002 Andrian,89,,-,1,1
002 Andrian,92,,-,1,1
002 Andrian,93,,1,1,2
002 Andrian,95,,-,1,1
002 Andrian,96,,-,1,1
002 Andrian,100,,-,1,1
003 Altrei,0,,6,5,11
003 Altrei,1,,2,-,2
003 Altrei,2,,3,1,4
003 Altrei,3,,1,1,2
003 Altrei,4,,-,1,1
003 Altrei,5,,4,1,5
003 Altrei,6,,3,1,4
003 Altrei,7,,1,1,2
003 Altrei,8,,3,-,3
003 Altrei,9,,3,1,4
003 Altrei,10,,-,1,1
003 Altrei,11,,-,3,3
003 Altrei,12,,1,2,3
003 Altrei,13,,3,2,5
003 Altrei,14,,3,-,3
003 Altrei,15,,6,3,9
003 Altrei,16,,1,-,1
003 Altrei,17,,3,2,5
003 Altrei,18,,2,2,4
003 Altrei,19,,4,5,9
003 Altrei,20,,2,1,3
003 Altrei,21,,3,2,5
003 Altrei,22,,3,1,4
003 Altrei,23,,3,-,3
003 Altrei,24,,4,1,5
003 Altrei,25,,3,3,6
003 Altrei,26,,3,2,5
003 Altrei,27,,2,3,5
003 Altrei,28,,1,2,3
003 Altrei,29,,2,6,8
003 Altrei,30,,-,2,2
003 Altrei,31,,2,3,5
003 Altrei,32,,3,1,4
003 Altrei,33,,1,-,1
003 Altrei,34,,2,3,5
003 Altrei,35,,3,1,4
003 Altrei,36,,4,3,7
003 Altrei,37,,1,3,4
003 Altrei,38,,3,5,8
003 Altrei,39,,1,4,5
003 Altrei,40,,4,1,5
003 Altrei,41,,3,4,7
003 Altrei,42,,2,5,7
003 Altrei,43,,3,6,9
003 Altrei,44,,2,2,4
003 Altrei,45,,10,2,12
003 Altrei,46,,2,2,4
003 Altrei,47,,5,2,7
003 Altrei,48,,5,3,8
003 Altrei,49,,2,3,5
003 Altrei,50,,1,3,4
003 Altrei,51,,5,1,6
003 Altrei,52,,3,3,6
003 Altrei,53,,1,1,2
003 Altrei,54,,3,2,5
003 Altrei,55,,6,3,9
003 Altrei,56,,5,3,8
003 Altrei,57,,1,2,3
003 Altrei,58,,1,-,1
003 Altrei,59,,3,2,5
003 Altrei,60,,3,2,5
003 Altrei,61,,2,3,5
003 Altrei,62,,3,1,4
003 Altrei,63,,2,3,5
003 Altrei,64,,1,3,4
003 Altrei,65,,3,1,4
003 Altrei,66,,1,3,4
003 Altrei,67,,1,4,5
003 Altrei,68,,2,3,5
003 Altrei,69,,1,1,2
003 Altrei,70,,3,1,4
003 Altrei,71,,3,1,4
003 Altrei,72,,3,2,5
003 Altrei,73,,-,2,2
003 Altrei,74,,3,2,5
003 Altrei,75,,-,3,3
003 Altrei,76,,-,2,2
003 Altrei,77,,2,2,4
003 Altrei,78,,2,2,4
003 Altrei,79,,-,2,2
003 Altrei,80,,2,3,5
003 Altrei,81,,1,4,5
003 Altrei,83,,-,2,2
003 Altrei,84,,-,1,1
003 Altrei,85,,1,1,2
003 Altrei,86,,-,1,1
003 Altrei,90,,-,2,2
003 Altrei,92,,-,1,1
003 Altrei,93,,-,1,1
003 Altrei,94,,1,-,1
003 Altrei,96,,-,2,2
003 Altrei,99,,-,1,1
004 Eppan a.d. Weinstr.,0,,68,68,136
004 Eppan a.d. Weinstr.,1,,105,75,180
004 Eppan a.d. Weinstr.,2,,78,105,183
004 Eppan a.d. Weinstr.,3,,84,63,147
004 Eppan a.d. Weinstr.,4,,82,70,152
004 Eppan a.d. Weinstr.,5,,81,76,157
004 Eppan a.d. Weinstr.,6,,76,77,153
004 Eppan a.d. Weinstr.,7,,71,78,149
004 Eppan a.d. Weinstr.,8,,92,58,150
004 Eppan a.d. Weinstr.,9,,83,83,166
004 Eppan a.d. Weinstr.,10,,72,70,142
004 Eppan a.d. Weinstr.,11,,76,71,147
004 Eppan a.d. Weinstr.,12,,72,70,142
004 Eppan a.d. Weinstr.,13,,75,79,154
004 Eppan a.d. Weinstr.,14,,83,85,168
004 Eppan a.d. Weinstr.,15,,69,71,140
004 Eppan a.d. Weinstr.,16,,83,63,146
004 Eppan a.d. Weinstr.,17,,84,61,145
004 Eppan a.d. Weinstr.,18,,79,63,142
004 Eppan a.d. Weinstr.,19,,78,82,160
004 Eppan a.d. Weinstr.,20,,73,64,137
004 Eppan a.d. Weinstr.,21,,90,77,167
004 Eppan a.d. Weinstr.,22,,83,59,142
004 Eppan a.d. Weinstr.,23,,85,79,164
004 Eppan a.d. Weinstr.,24,,81,89,170
004 Eppan a.d. Weinstr.,25,,76,78,154
004 Eppan a.d. Weinstr.,26,,63,85,148
004 Eppan a.d. Weinstr.,27,,92,85,177
004 Eppan a.d. Weinstr.,28,,84,80,164
004 Eppan a.d. Weinstr.,29,,94,96,190
004 Eppan a.d. Weinstr.,30,,85,87,172
004 Eppan a.d. Weinstr.,31,,94,91,185
004 Eppan a.d. Weinstr.,32,,88,104,192
004 Eppan a.d. Weinstr.,33,,94,105,199
004 Eppan a.d. Weinstr.,34,,108,98,206
004 Eppan a.d. Weinstr.,35,,109,132,241
004 Eppan a.d. Weinstr.,36,,107,103,210
004 Eppan a.d. Weinstr.,37,,128,120,248
004 Eppan a.d. Weinstr.,38,,137,125,262
004 Eppan a.d. Weinstr.,39,,124,119,243
004 Eppan a.d. Weinstr.,40,,128,123,251
004 Eppan a.d. Weinstr.,41,,128,138,266
004 Eppan a.d. Weinstr.,42,,107,113,220
004 Eppan a.d. Weinstr.,43,,133,116,249
004 Eppan a.d. Weinstr.,44,,106,125,231
004 Eppan a.d. Weinstr.,45,,124,114,238
004 Eppan a.d. Weinstr.,46,,124,105,229
004 Eppan a.d. Weinstr.,47,,112,117,229
004 Eppan a.d. Weinstr.,48,,112,111,223
004 Eppan a.d. Weinstr.,49,,104,105,209
004 Eppan a.d. Weinstr.,50,,96,96,192
004 Eppan a.d. Weinstr.,51,,92,78,170
004 Eppan a.d. Weinstr.,52,,87,88,175
004 Eppan a.d. Weinstr.,53,,71,84,155
004 Eppan a.d. Weinstr.,54,,88,78,166
004 Eppan a.d. Weinstr.,55,,69,83,152
004 Eppan a.d. Weinstr.,56,,84,66,150
004 Eppan a.d. Weinstr.,57,,56,73,129
004 Eppan a.d. Weinstr.,58,,62,60,122
004 Eppan a.d. Weinstr.,59,,79,70,149
004 Eppan a.d. Weinstr.,60,,61,81,142
004 Eppan a.d. Weinstr.,61,,82,71,153
004 Eppan a.d. Weinstr.,62,,56,48,104
004 Eppan a.d. Weinstr.,63,,72,83,155
004 Eppan a.d. Weinstr.,64,,93,82,175
004 Eppan a.d. Weinstr.,65,,87,80,167
004 Eppan a.d. Weinstr.,66,,62,104,166
004 Eppan a.d. Weinstr.,67,,72,56,128
004 Eppan a.d. Weinstr.,68,,58,79,137
004 Eppan a.d. Weinstr.,69,,55,51,106
004 Eppan a.d. Weinstr.,70,,43,57,100
004 Eppan a.d. Weinstr.,71,,45,47,92
004 Eppan a.d. Weinstr.,72,,34,46,80
004 Eppan a.d. Weinstr.,73,,31,48,79
004 Eppan a.d. Weinstr.,74,,50,52,102
004 Eppan a.d. Weinstr.,75,,40,48,88
004 Eppan a.d. Weinstr.,76,,32,56,88
004 Eppan a.d. Weinstr.,77,,44,58,102
004 Eppan a.d. Weinstr.,78,,34,50,84
004 Eppan a.d. Weinstr.,79,,33,39,72
004 Eppan a.d. Weinstr.,80,,26,41,67
004 Eppan a.d. Weinstr.,81,,29,46,75
004 Eppan a.d. Weinstr.,82,,29,47,76
004 Eppan a.d. Weinstr.,83,,15,51,66
004 Eppan a.d. Weinstr.,84,,15,34,49
004 Eppan a.d. Weinstr.,85,,10,34,44
004 Eppan a.d. Weinstr.,86,,15,30,45
004 Eppan a.d. Weinstr.,87,,10,21,31
004 Eppan a.d. Weinstr.,88,,7,14,21
004 Eppan a.d. Weinstr.,89,,8,10,18
004 Eppan a.d. Weinstr.,90,,7,5,12
004 Eppan a.d. Weinstr.,91,,3,7,10
004 Eppan a.d. Weinstr.,92,,1,5,6
004 Eppan a.d. Weinstr.,93,,4,8,12
004 Eppan a.d. Weinstr.,94,,1,5,6
004 Eppan a.d. Weinstr.,95,,-,8,8
004 Eppan a.d. Weinstr.,96,,2,10,12
004 Eppan a.d. Weinstr.,97,,-,2,2
004 Eppan a.d. Weinstr.,98,,3,5,8
004 Eppan a.d. Weinstr.,99,,-,2,2
004 Eppan a.d. Weinstr.,100,,-,1,1
004 Eppan a.d. Weinstr.,102,,1,-,1
004 Eppan a.d. Weinstr.,103,,-,1,1
005 Hafling,0,,2,3,5
005 Hafling,1,,5,5,10
005 Hafling,2,,5,4,9
005 Hafling,3,,4,8,12
005 Hafling,4,,1,6,7
005 Hafling,5,,4,4,8
005 Hafling,6,,4,3,7
005 Hafling,7,,5,9,14
005 Hafling,8,,5,3,8
005 Hafling,9,,3,8,11
005 Hafling,10,,2,10,12
005 Hafling,11,,11,4,15
005 Hafling,12,,6,4,10
005 Hafling,13,,4,5,9
005 Hafling,14,,2,7,9
005 Hafling,15,,3,4,7
005 Hafling,16,,8,3,11
005 Hafling,17,,4,6,10
005 Hafling,18,,4,2,6
005 Hafling,19,,2,7,9
005 Hafling,20,,4,4,8
005 Hafling,21,,5,2,7
005 Hafling,22,,5,5,10
005 Hafling,23,,4,7,11
005 Hafling,24,,2,-,2
005 Hafling,25,,6,4,10
005 Hafling,26,,4,5,9
005 Hafling,27,,4,8,12
005 Hafling,28,,5,4,9
005 Hafling,29,,4,6,10
005 Hafling,30,,5,5,10
005 Hafling,31,,5,7,12
005 Hafling,32,,6,6,12
005 Hafling,33,,6,10,16
005 Hafling,34,,9,1,10
005 Hafling,35,,9,2,11
005 Hafling,36,,12,5,17
005 Hafling,37,,8,6,14
005 Hafling,38,,7,11,18
005 Hafling,39,,2,9,11
005 Hafling,40,,4,3,7
005 Hafling,41,,10,8,18
005 Hafling,42,,7,12,19
005 Hafling,43,,3,2,5
005 Hafling,44,,7,2,9
005 Hafling,45,,6,2,8
005 Hafling,46,,5,3,8
005 Hafling,47,,9,7,16
005 Hafling,48,,6,5,11
005 Hafling,49,,3,4,7
005 Hafling,50,,1,4,5
005 Hafling,51,,3,10,13
005 Hafling,52,,7,3,10
005 Hafling,53,,3,1,4
005 Hafling,54,,2,3,5
005 Hafling,55,,5,2,7
005 Hafling,56,,2,3,5
005 Hafling,57,,5,3,8
005 Hafling,58,,5,4,9
005 Hafling,59,,6,2,8
005 Hafling,60,,2,4,6
005 Hafling,61,,-,4,4
005 Hafling,62,,4,3,7
005 Hafling,63,,1,3,4
005 Hafling,64,,5,4,9
005 Hafling,65,,6,3,9
005 Hafling,66,,4,4,8
005 Hafling,67,,2,1,3
005 Hafling,68,,4,5,9
005 Hafling,69,,3,3,6
005 Hafling,70,,3,1,4
005 Hafling,71,,1,1,2
005 Hafling,72,,2,1,3
005 Hafling,73,,-,2,2
005 Hafling,74,,4,3,7
005 Hafling,75,,3,4,7
005 Hafling,76,,3,6,9
005 Hafling,77,,1,4,5
005 Hafling,78,,3,1,4
005 Hafling,79,,-,3,3
005 Hafling,80,,3,3,6
005 Hafling,81,,-,2,2
005 Hafling,82,,1,-,1
005 Hafling,83,,1,1,2
005 Hafling,84,,1,-,1
005 Hafling,85,,-,2,2
005 Hafling,86,,-,3,3
005 Hafling,87,,3,1,4
005 Hafling,88,,-,1,1
005 Hafling,90,,-,1,1
005 Hafling,91,,-,1,1
005 Hafling,96,,1,-,1
006 Abtei,0,,28,23,51
006 Abtei,1,,29,21,50
006 Abtei,2,,20,27,47
006 Abtei,3,,26,16,42
006 Abtei,4,,21,19,40
006 Abtei,5,,13,31,44
006 Abtei,6,,25,24,49
006 Abtei,7,,23,32,55
006 Abtei,8,,21,26,47
006 Abtei,9,,15,14,29
006 Abtei,10,,26,22,48
006 Abtei,11,,29,15,44
006 Abtei,12,,24,30,54
006 Abtei,13,,19,15,34
006 Abtei,14,,16,18,34
006 Abtei,15,,24,14,38
006 Abtei,16,,21,13,34
006 Abtei,17,,23,16,39
006 Abtei,18,,15,16,31
006 Abtei,19,,15,11,26
006 Abtei,20,,19,12,31
006 Abtei,21,,17,18,35
006 Abtei,22,,11,11,22
006 Abtei,23,,13,20,33
006 Abtei,24,,14,12,26
006 Abtei,25,,20,20,40
006 Abtei,26,,17,19,36
006 Abtei,27,,25,19,44
006 Abtei,28,,13,22,35
006 Abtei,29,,24,31,55
006 Abtei,30,,21,33,54
006 Abtei,31,,27,24,51
006 Abtei,32,,16,31,47
006 Abtei,33,,20,28,48
006 Abtei,34,,27,23,50
006 Abtei,35,,44,33,77
006 Abtei,36,,17,33,50
006 Abtei,37,,29,31,60
006 Abtei,38,,29,35,64
006 Abtei,39,,28,35,63
006 Abtei,40,,34,33,67
006 Abtei,41,,23,32,55
006 Abtei,42,,37,25,62
006 Abtei,43,,23,31,54
006 Abtei,44,,31,26,57
006 Abtei,45,,25,31,56
006 Abtei,46,,25,27,52
006 Abtei,47,,27,23,50
006 Abtei,48,,25,23,48
006 Abtei,49,,19,23,42
006 Abtei,50,,20,15,35
006 Abtei,51,,19,17,36
006 Abtei,52,,17,15,32
006 Abtei,53,,12,16,28
006 Abtei,54,,14,20,34
006 Abtei,55,,15,13,28
006 Abtei,56,,12,13,25
006 Abtei,57,,15,19,34
006 Abtei,58,,10,19,29
006 Abtei,59,,24,17,41
006 Abtei,60,,15,16,31
006 Abtei,61,,23,19,42
006 Abtei,62,,15,20,35
006 Abtei,63,,13,17,30
006 Abtei,64,,13,11,24
006 Abtei,65,,21,12,33
006 Abtei,66,,16,23,39
006 Abtei,67,,16,18,34
006 Abtei,68,,15,13,28
006 Abtei,69,,15,17,32
006 Abtei,70,,6,18,24
006 Abtei,71,,16,9,25
006 Abtei,72,,12,18,30
006 Abtei,73,,13,15,28
006 Abtei,74,,8,15,23
006 Abtei,75,,7,5,12
006 Abtei,76,,10,12,22
006 Abtei,77,,14,11,25
006 Abtei,78,,5,7,12
006 Abtei,79,,5,13,18
006 Abtei,80,,6,9,15
006 Abtei,81,,5,6,11
006 Abtei,82,,7,4,11
006 Abtei,83,,5,9,14
006 Abtei,84,,4,8,12
006 Abtei,85,,5,5,10
006 Abtei,86,,2,2,4
006 Abtei,87,,3,7,10
006 Abtei,88,,1,3,4
006 Abtei,89,,1,1,2
006 Abtei,91,,1,2,3
006 Abtei,92,,-,2,2
006 Abtei,93,,-,2,2
006 Abtei,94,,1,-,1
006 Abtei,95,,-,3,3
006 Abtei,97,,1,-,1
007 Barbian,0,,9,11,20
007 Barbian,1,,6,3,9
007 Barbian,2,,14,6,20
007 Barbian,3,,7,5,12
007 Barbian,4,,8,14,22
007 Barbian,5,,7,6,13
007 Barbian,6,,11,14,25
007 Barbian,7,,14,5,19
007 Barbian,8,,11,10,21
007 Barbian,9,,16,8,24
007 Barbian,10,,8,8,16
007 Barbian,11,,12,10,22
007 Barbian,12,,12,8,20
007 Barbian,13,,9,5,14
007 Barbian,14,,10,13,23
007 Barbian,15,,12,7,19
007 Barbian,16,,12,12,24
007 Barbian,17,,15,14,29
007 Barbian,18,,8,13,21
007 Barbian,19,,12,6,18
007 Barbian,20,,8,7,15
007 Barbian,21,,14,7,21
007 Barbian,22,,7,7,14
007 Barbian,23,,10,6,16
007 Barbian,24,,11,11,22
007 Barbian,25,,9,7,16
007 Barbian,26,,12,14,26
007 Barbian,27,,10,6,16
007 Barbian,28,,17,12,29
007 Barbian,29,,10,11,21
007 Barbian,30,,9,15,24
007 Barbian,31,,9,12,21
007 Barbian,32,,12,11,23
007 Barbian,33,,11,11,22
007 Barbian,34,,10,17,27
007 Barbian,35,,18,13,31
007 Barbian,36,,16,10,26
007 Barbian,37,,11,12,23
007 Barbian,38,,15,7,22
007 Barbian,39,,13,11,24
007 Barbian,40,,9,8,17
007 Barbian,41,,12,13,25
007 Barbian,42,,8,13,21
007 Barbian,43,,15,15,30
007 Barbian,44,,14,14,28
007 Barbian,45,,15,16,31
007 Barbian,46,,18,11,29
007 Barbian,47,,13,15,28
007 Barbian,48,,12,9,21
007 Barbian,49,,7,9,16
007 Barbian,50,,14,7,21
007 Barbian,51,,4,9,13
007 Barbian,52,,7,6,13
007 Barbian,53,,7,14,21
007 Barbian,54,,8,9,17
007 Barbian,55,,7,5,12
007 Barbian,56,,7,10,17
007 Barbian,57,,10,11,21
007 Barbian,58,,5,6,11
007 Barbian,59,,3,5,8
007 Barbian,60,,5,11,16
007 Barbian,61,,17,6,23
007 Barbian,62,,7,4,11
007 Barbian,63,,10,10,20
007 Barbian,64,,8,7,15
007 Barbian,65,,11,11,22
007 Barbian,66,,8,12,20
007 Barbian,67,,9,3,12
007 Barbian,68,,6,4,10
007 Barbian,69,,5,10,15
007 Barbian,70,,8,8,16
007 Barbian,71,,3,5,8
007 Barbian,72,,3,6,9
007 Barbian,73,,5,5,10
007 Barbian,74,,7,4,11
007 Barbian,75,,8,6,14
007 Barbian,76,,4,7,11
007 Barbian,77,,5,5,10
007 Barbian,78,,7,7,14
007 Barbian,79,,4,8,12
007 Barbian,80,,4,2,6
007 Barbian,81,,3,2,5
007 Barbian,82,,3,2,5
007 Barbian,83,,1,4,5
007 Barbian,84,,-,4,4
007 Barbian,85,,2,3,5
007 Barbian,86,,1,2,3
007 Barbian,87,,1,2,3
007 Barbian,88,,-,1,1
007 Barbian,89,,1,-,1
007 Barbian,90,,-,1,1
007 Barbian,91,,-,1,1
007 Barbian,93,,1,-,1
007 Barbian,96,,1,-,1
008 Bozen,0,,525,450,975
008 Bozen,1,,457,483,940
008 Bozen,2,,522,455,977
008 Bozen,3,,504,464,968
008 Bozen,4,,507,496,1.003
008 Bozen,5,,491,439,930
008 Bozen,6,,491,448,939
008 Bozen,7,,449,466,915
008 Bozen,8,,485,461,946
008 Bozen,9,,465,456,921
008 Bozen,10,,472,400,872
008 Bozen,11,,447,475,922
008 Bozen,12,,441,393,834
008 Bozen,13,,472,445,917
008 Bozen,14,,415,440,855
008 Bozen,15,,445,403,848
008 Bozen,16,,484,412,896
008 Bozen,17,,459,422,881
008 Bozen,18,,454,427,881
008 Bozen,19,,461,419,880
008 Bozen,20,,379,403,782
008 Bozen,21,,432,400,832
008 Bozen,22,,458,417,875
008 Bozen,23,,459,450,909
008 Bozen,24,,522,436,958
008 Bozen,25,,514,458,972
008 Bozen,26,,546,467,1.013
008 Bozen,27,,628,494,1.122
008 Bozen,28,,541,546,1.087
008 Bozen,29,,584,551,1.135
008 Bozen,30,,604,571,1.175
008 Bozen,31,,649,642,1.291
008 Bozen,32,,687,687,1.374
008 Bozen,33,,754,746,1.500
008 Bozen,34,,701,807,1.508
008 Bozen,35,,842,801,1.643
008 Bozen,36,,859,864,1.723
008 Bozen,37,,831,789,1.620
008 Bozen,38,,912,863,1.775
008 Bozen,39,,822,781,1.603
008 Bozen,40,,808,837,1.645
008 Bozen,41,,884,874,1.758
008 Bozen,42,,928,884,1.812
008 Bozen,43,,895,903,1.798
008 Bozen,44,,768,855,1.623
008 Bozen,45,,764,792,1.556
008 Bozen,46,,768,730,1.498
008 Bozen,47,,705,729,1.434
008 Bozen,48,,700,694,1.394
008 Bozen,49,,700,703,1.403
008 Bozen,50,,610,727,1.337
008 Bozen,51,,632,665,1.297
008 Bozen,52,,599,637,1.236
008 Bozen,53,,605,607,1.212
008 Bozen,54,,538,624,1.162
008 Bozen,55,,538,645,1.183
008 Bozen,56,,530,630,1.160
008 Bozen,57,,579,678,1.257
008 Bozen,58,,581,637,1.218
008 Bozen,59,,628,725,1.353
008 Bozen,60,,608,795,1.403
008 Bozen,61,,693,870,1.563
008 Bozen,62,,526,580,1.106
008 Bozen,63,,569,704,1.273
008 Bozen,64,,620,717,1.337
008 Bozen,65,,627,699,1.326
008 Bozen,66,,666,740,1.406
008 Bozen,67,,638,711,1.349
008 Bozen,68,,561,711,1.272
008 Bozen,69,,600,655,1.255
008 Bozen,70,,526,569,1.095
008 Bozen,71,,467,550,1.017
008 Bozen,72,,452,561,1.013
008 Bozen,73,,466,548,1.014
008 Bozen,74,,385,550,935
008 Bozen,75,,407,552,959
008 Bozen,76,,402,547,949
008 Bozen,77,,389,528,917
008 Bozen,78,,270,486,756
008 Bozen,79,,308,466,774
008 Bozen,80,,275,454,729
008 Bozen,81,,316,431,747
008 Bozen,82,,234,460,694
008 Bozen,83,,220,403,623
008 Bozen,84,,203,417,620
008 Bozen,85,,181,424,605
008 Bozen,86,,165,361,526
008 Bozen,87,,122,323,445
008 Bozen,88,,63,195,258
008 Bozen,89,,37,106,143
008 Bozen,90,,35,92,127
008 Bozen,91,,36,103,139
008 Bozen,92,,32,129,161
008 Bozen,93,,38,107,145
008 Bozen,94,,25,89,114
008 Bozen,95,,20,66,86
008 Bozen,96,,8,49,57
008 Bozen,97,,5,30,35
008 Bozen,98,,6,20,26
008 Bozen,99,,4,15,19
008 Bozen,100,,1,9,10
008 Bozen,101,,1,6,7
008 Bozen,102,,1,4,5
008 Bozen,103,,-,1,1
008 Bozen,106,,-,2,2
009 Prags,0,,3,6,9
009 Prags,1,,4,3,7
009 Prags,2,,3,2,5
009 Prags,3,,3,3,6
009 Prags,4,,2,5,7
009 Prags,5,,2,5,7
009 Prags,6,,6,6,12
009 Prags,7,,2,3,5
009 Prags,8,,5,9,14
009 Prags,9,,1,4,5
009 Prags,10,,3,5,8
009 Prags,11,,2,7,9
009 Prags,12,,3,1,4
009 Prags,13,,4,6,10
009 Prags,14,,7,3,10
009 Prags,15,,6,2,8
009 Prags,16,,8,1,9
009 Prags,17,,5,2,7
009 Prags,18,,8,3,11
009 Prags,19,,2,3,5
009 Prags,20,,3,3,6
009 Prags,21,,7,5,12
009 Prags,22,,8,2,10
009 Prags,23,,5,3,8
009 Prags,24,,3,5,8
009 Prags,25,,3,6,9
009 Prags,26,,2,5,7
009 Prags,27,,5,1,6
009 Prags,28,,2,1,3
009 Prags,29,,6,5,11
009 Prags,30,,4,4,8
