Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
002 Andrian,72,,3,4,7
002 Andrian,73,,7,5,12
002 Andrian,74,,3,4,7
002 Andrian,75,,4,2,6
002 Andrian,76,,2,1,3
002 Andrian,77,,1,4,5
002 Andrian,78,,-,2,2
002 Andrian,79,,3,4,7
002 Andrian,80,,2,1,3
002 Andrian,81,,2,4,6
002 Andrian,82,,-,1,1
002 Andrian,83,,1,4,5
002 Andrian,84,,1,4,5
002 Andrian,85,,1,-,1
002 Andrian,86,,2,1,3
002 Andrian,87,,1,1,2
002 Andrian,89,,1,-,1
002 Andrian,90,,-,2,2
002 Andrian,91,,1,1,2
002 Andrian,92,,-,1,1
002 Andrian,93,,-,1,1
002 Andrian,94,,-,1,1
002 Andrian,98,,-,1,1
003 Altrei,0,,3,1,4
003 Altrei,1,,2,1,3
003 Altrei,2,,-,1,1
003 Altrei,3,,3,1,4
003 Altrei,4,,3,1,4
003 Altrei,5,,1,1,2
003 Altrei,6,,3,-,3
003 Altrei,7,,3,1,4
003 Altrei,8,,1,1,2
003 Altrei,9,,-,3,3
003 Altrei,10,,1,2,3
003 Altrei,11,,3,2,5
003 Altrei,12,,3,-,3
003 Altrei,13,,6,3,9
003 Altrei,14,,1,1,2
003 Altrei,15,,3,2,5
003 Altrei,16,,2,2,4
003 Altrei,17,,4,5,9
003 Altrei,18,,2,1,3
003 Altrei,19,,3,3,6
003 Altrei,20,,3,1,4
003 Altrei,21,,4,1,5
003 Altrei,22,,4,1,5
003 Altrei,23,,3,2,5
003 Altrei,24,,3,1,4
003 Altrei,25,,3,3,6
003 Altrei,26,,-,2,2
003 Altrei,27,,2,6,8
003 Altrei,28,,-,3,3
003 Altrei,29,,2,3,5
003 Altrei,30,,3,1,4
003 Altrei,31,,1,-,1
003 Altrei,32,,2,4,6
003 Altrei,33,,3,1,4
003 Altrei,34,,5,4,9
003 Altrei,35,,1,3,4
003 Altrei,36,,3,5,8
003 Altrei,37,,1,4,5
003 Altrei,38,,4,1,5
003 Altrei,39,,3,4,7
003 Altrei,40,,2,5,7
003 Altrei,41,,3,6,9
003 Altrei,42,,2,2,4
003 Altrei,43,,11,2,13
003 Altrei,44,,2,3,5
003 Altrei,45,,5,2,7
003 Altrei,46,,5,3,8
003 Altrei,47,,2,3,5
003 Altrei,48,,1,3,4
003 Altrei,49,,5,1,6
003 Altrei,50,,3,3,6
003 Altrei,51,,1,1,2
003 Altrei,52,,3,2,5
003 Altrei,53,,6,3,9
003 Altrei,54,,5,3,8
003 Altrei,55,,1,2,3
003 Altrei,56,,1,-,1
003 Altrei,57,,3,3,6
003 Altrei,58,,3,2,5
003 Altrei,59,,2,3,5
003 Altrei,60,,3,1,4
003 Altrei,61,,2,3,5
003 Altrei,62,,1,3,4
003 Altrei,63,,3,1,4
003 Altrei,64,,2,3,5
003 Altrei,65,,1,4,5
003 Altrei,66,,2,3,5
003 Altrei,67,,1,1,2
003 Altrei,68,,2,1,3
003 Altrei,69,,3,1,4
003 Altrei,70,,3,2,5
003 Altrei,71,,-,2,2
003 Altrei,72,,3,2,5
003 Altrei,73,,-,3,3
003 Altrei,74,,-,2,2
003 Altrei,75,,2,2,4
003 Altrei,76,,2,2,4
003 Altrei,77,,-,2,2
003 Altrei,78,,2,4,6
003 Altrei,79,,1,4,5
003 Altrei,80,,-,1,1
003 Altrei,81,,1,2,3
003 Altrei,82,,-,1,1
003 Altrei,83,,1,1,2
003 Altrei,84,,-,1,1
003 Altrei,85,,1,1,2
003 Altrei,88,,-,2,2
003 Altrei,90,,-,1,1
003 Altrei,91,,-,1,1
003 Altrei,92,,1,-,1
003 Altrei,94,,-,2,2
003 Altrei,97,,-,1,1
004 Eppan a.d. Weinstr.,0,,83,102,185
004 Eppan a.d. Weinstr.,1,,88,62,150
004 Eppan a.d. Weinstr.,2,,85,67,152
004 Eppan a.d. Weinstr.,3,,79,73,152
004 Eppan a.d. Weinstr.,4,,77,73,150
004 Eppan a.d. Weinstr.,5,,72,81,153
004 Eppan a.d. Weinstr.,6,,88,55,143
004 Eppan a.d. Weinstr.,7,,86,80,166
004 Eppan a.d. Weinstr.,8,,73,72,145
004 Eppan a.d. Weinstr.,9,,75,71,146
004 Eppan a.d. Weinstr.,10,,72,70,142
004 Eppan a.d. Weinstr.,11,,74,79,153
004 Eppan a.d. Weinstr.,12,,80,86,166
004 Eppan a.d. Weinstr.,13,,68,76,144
004 Eppan a.d. Weinstr.,14,,78,61,139
004 Eppan a.d. Weinstr.,15,,84,65,149
004 Eppan a.d. Weinstr.,16,,80,62,142
004 Eppan a.d. Weinstr.,17,,82,82,164
004 Eppan a.d. Weinstr.,18,,72,64,136
004 Eppan a.d. Weinstr.,19,,88,70,158
004 Eppan a.d. Weinstr.,20,,79,57,136
004 Eppan a.d. Weinstr.,21,,75,76,151
004 Eppan a.d. Weinstr.,22,,68,71,139
004 Eppan a.d. Weinstr.,23,,71,75,146
004 Eppan a.d. Weinstr.,24,,61,79,140
004 Eppan a.d. Weinstr.,25,,86,72,158
004 Eppan a.d. Weinstr.,26,,77,82,159
004 Eppan a.d. Weinstr.,27,,87,76,163
004 Eppan a.d. Weinstr.,28,,83,75,158
004 Eppan a.d. Weinstr.,29,,86,82,168
004 Eppan a.d. Weinstr.,30,,91,95,186
004 Eppan a.d. Weinstr.,31,,91,102,193
004 Eppan a.d. Weinstr.,32,,99,99,198
004 Eppan a.d. Weinstr.,33,,110,125,235
004 Eppan a.d. Weinstr.,34,,108,104,212
004 Eppan a.d. Weinstr.,35,,132,121,253
004 Eppan a.d. Weinstr.,36,,131,123,254
004 Eppan a.d. Weinstr.,37,,124,114,238
004 Eppan a.d. Weinstr.,38,,132,118,250
004 Eppan a.d. Weinstr.,39,,125,139,264
004 Eppan a.d. Weinstr.,40,,104,113,217
004 Eppan a.d. Weinstr.,41,,129,117,246
004 Eppan a.d. Weinstr.,42,,104,128,232
004 Eppan a.d. Weinstr.,43,,122,113,235
004 Eppan a.d. Weinstr.,44,,121,100,221
004 Eppan a.d. Weinstr.,45,,109,117,226
004 Eppan a.d. Weinstr.,46,,119,107,226
004 Eppan a.d. Weinstr.,47,,107,101,208
004 Eppan a.d. Weinstr.,48,,97,94,191
004 Eppan a.d. Weinstr.,49,,87,75,162
004 Eppan a.d. Weinstr.,50,,88,86,174
004 Eppan a.d. Weinstr.,51,,68,87,155
004 Eppan a.d. Weinstr.,52,,85,77,162
004 Eppan a.d. Weinstr.,53,,70,84,154
004 Eppan a.d. Weinstr.,54,,84,64,148
004 Eppan a.d. Weinstr.,55,,59,72,131
004 Eppan a.d. Weinstr.,56,,64,61,125
004 Eppan a.d. Weinstr.,57,,78,70,148
004 Eppan a.d. Weinstr.,58,,63,81,144
004 Eppan a.d. Weinstr.,59,,83,69,152
004 Eppan a.d. Weinstr.,60,,57,48,105
004 Eppan a.d. Weinstr.,61,,74,82,156
004 Eppan a.d. Weinstr.,62,,95,80,175
004 Eppan a.d. Weinstr.,63,,91,80,171
004 Eppan a.d. Weinstr.,64,,64,103,167
004 Eppan a.d. Weinstr.,65,,74,58,132
004 Eppan a.d. Weinstr.,66,,59,80,139
004 Eppan a.d. Weinstr.,67,,56,53,109
004 Eppan a.d. Weinstr.,68,,45,56,101
004 Eppan a.d. Weinstr.,69,,45,52,97
004 Eppan a.d. Weinstr.,70,,40,48,88
004 Eppan a.d. Weinstr.,71,,31,50,81
004 Eppan a.d. Weinstr.,72,,52,55,107
004 Eppan a.d. Weinstr.,73,,43,49,92
004 Eppan a.d. Weinstr.,74,,37,58,95
004 Eppan a.d. Weinstr.,75,,47,61,108
004 Eppan a.d. Weinstr.,76,,36,52,88
004 Eppan a.d. Weinstr.,77,,37,40,77
004 Eppan a.d. Weinstr.,78,,29,42,71
004 Eppan a.d. Weinstr.,79,,38,51,89
004 Eppan a.d. Weinstr.,80,,32,53,85
004 Eppan a.d. Weinstr.,81,,17,58,75
004 Eppan a.d. Weinstr.,82,,19,34,53
004 Eppan a.d. Weinstr.,83,,11,36,47
004 Eppan a.d. Weinstr.,84,,19,35,54
004 Eppan a.d. Weinstr.,85,,10,24,34
004 Eppan a.d. Weinstr.,86,,11,17,28
004 Eppan a.d. Weinstr.,87,,9,12,21
004 Eppan a.d. Weinstr.,88,,8,8,16
004 Eppan a.d. Weinstr.,89,,5,11,16
004 Eppan a.d. Weinstr.,90,,2,9,11
004 Eppan a.d. Weinstr.,91,,5,15,20
004 Eppan a.d. Weinstr.,92,,2,6,8
004 Eppan a.d. Weinstr.,93,,1,13,14
004 Eppan a.d. Weinstr.,94,,2,11,13
004 Eppan a.d. Weinstr.,95,,-,4,4
004 Eppan a.d. Weinstr.,96,,3,6,9
004 Eppan a.d. Weinstr.,97,,-,2,2
004 Eppan a.d. Weinstr.,98,,-,4,4
004 Eppan a.d. Weinstr.,100,,1,-,1
004 Eppan a.d. Weinstr.,101,,-,1,1
005 Hafling,0,,5,4,9
005 Hafling,1,,4,8,12
005 Hafling,2,,1,5,6
005 Hafling,3,,4,5,9
005 Hafling,4,,5,2,7
005 Hafling,5,,5,9,14
005 Hafling,6,,4,3,7
005 Hafling,7,,3,7,10
005 Hafling,8,,1,9,10
005 Hafling,9,,12,4,16
005 Hafling,10,,6,4,10
005 Hafling,11,,3,5,8
005 Hafling,12,,2,7,9
005 Hafling,13,,3,4,7
005 Hafling,14,,8,3,11
005 Hafling,15,,4,6,10
005 Hafling,16,,4,2,6
005 Hafling,17,,2,7,9
005 Hafling,18,,4,4,8
005 Hafling,19,,5,2,7
005 Hafling,20,,5,5,10
005 Hafling,21,,4,9,13
005 Hafling,22,,2,-,2
005 Hafling,23,,6,4,10
005 Hafling,24,,4,5,9
005 Hafling,25,,3,8,11
005 Hafling,26,,5,3,8
005 Hafling,27,,4,5,9
005 Hafling,28,,4,3,7
005 Hafling,29,,5,7,12
005 Hafling,30,,7,4,11
005 Hafling,31,,7,7,14
005 Hafling,32,,10,2,12
005 Hafling,33,,8,2,10
005 Hafling,34,,10,5,15
005 Hafling,35,,8,5,13
005 Hafling,36,,9,10,19
005 Hafling,37,,3,10,13
005 Hafling,38,,5,3,8
005 Hafling,39,,10,7,17
005 Hafling,40,,9,12,21
005 Hafling,41,,3,2,5
005 Hafling,42,,6,3,9
005 Hafling,43,,5,2,7
005 Hafling,44,,5,3,8
005 Hafling,45,,8,7,15
005 Hafling,46,,5,5,10
005 Hafling,47,,3,4,7
005 Hafling,48,,1,4,5
005 Hafling,49,,3,9,12
005 Hafling,50,,7,3,10
005 Hafling,51,,3,1,4
005 Hafling,52,,2,3,5
005 Hafling,53,,5,2,7
005 Hafling,54,,2,3,5
005 Hafling,55,,4,3,7
005 Hafling,56,,5,3,8
005 Hafling,57,,6,2,8
005 Hafling,58,,2,4,6
005 Hafling,59,,-,4,4
005 Hafling,60,,5,3,8
005 Hafling,61,,1,3,4
005 Hafling,62,,5,4,9
005 Hafling,63,,6,3,9
005 Hafling,64,,5,4,9
005 Hafling,65,,2,1,3
005 Hafling,66,,4,5,9
005 Hafling,67,,3,3,6
005 Hafling,68,,3,2,5
005 Hafling,69,,1,1,2
005 Hafling,70,,1,1,2
005 Hafling,71,,1,2,3
005 Hafling,72,,5,4,9
005 Hafling,73,,3,4,7
005 Hafling,74,,3,7,10
005 Hafling,75,,1,4,5
005 Hafling,76,,3,1,4
005 Hafling,77,,2,3,5
005 Hafling,78,,3,5,8
005 Hafling,79,,1,2,3
005 Hafling,80,,1,-,1
005 Hafling,81,,1,2,3
005 Hafling,82,,1,-,1
005 Hafling,83,,-,2,2
005 Hafling,84,,-,3,3
005 Hafling,85,,3,1,4
005 Hafling,86,,-,2,2
005 Hafling,88,,-,1,1
005 Hafling,89,,-,1,1
005 Hafling,90,,1,-,1
005 Hafling,94,,1,-,1
006 Abtei,0,,20,29,49
006 Abtei,1,,27,16,43
006 Abtei,2,,21,17,38
006 Abtei,3,,11,29,40
006 Abtei,4,,27,25,52
006 Abtei,5,,24,32,56
006 Abtei,6,,23,26,49
006 Abtei,7,,12,14,26
006 Abtei,8,,26,22,48
006 Abtei,9,,29,14,43
006 Abtei,10,,25,29,54
006 Abtei,11,,19,14,33
006 Abtei,12,,15,19,34
006 Abtei,13,,23,15,38
006 Abtei,14,,21,12,33
006 Abtei,15,,23,16,39
006 Abtei,16,,15,14,29
006 Abtei,17,,14,10,24
006 Abtei,18,,19,12,31
006 Abtei,19,,17,18,35
006 Abtei,20,,11,14,25
006 Abtei,21,,12,19,31
006 Abtei,22,,13,11,24
006 Abtei,23,,20,20,40
006 Abtei,24,,16,17,33
006 Abtei,25,,23,17,40
006 Abtei,26,,12,23,35
006 Abtei,27,,23,29,52
006 Abtei,28,,22,31,53
006 Abtei,29,,29,25,54
006 Abtei,30,,16,30,46
006 Abtei,31,,21,25,46
006 Abtei,32,,27,24,51
006 Abtei,33,,45,32,77
006 Abtei,34,,16,34,50
006 Abtei,35,,30,31,61
006 Abtei,36,,28,34,62
006 Abtei,37,,28,36,64
006 Abtei,38,,36,35,71
006 Abtei,39,,24,31,55
006 Abtei,40,,36,27,63
006 Abtei,41,,23,31,54
006 Abtei,42,,32,25,57
006 Abtei,43,,25,29,54
006 Abtei,44,,23,27,50
006 Abtei,45,,28,22,50
006 Abtei,46,,24,23,47
006 Abtei,47,,18,23,41
006 Abtei,48,,20,15,35
006 Abtei,49,,19,17,36
006 Abtei,50,,17,15,32
006 Abtei,51,,12,15,27
006 Abtei,52,,14,19,33
006 Abtei,53,,14,13,27
006 Abtei,54,,12,13,25
006 Abtei,55,,15,19,34
006 Abtei,56,,10,19,29
006 Abtei,57,,24,17,41
006 Abtei,58,,15,16,31
006 Abtei,59,,23,19,42
006 Abtei,60,,15,20,35
006 Abtei,61,,13,17,30
006 Abtei,62,,13,11,24
006 Abtei,63,,21,12,33
006 Abtei,64,,16,24,40
006 Abtei,65,,16,18,34
006 Abtei,66,,14,13,27
006 Abtei,67,,16,17,33
006 Abtei,68,,6,18,24
006 Abtei,69,,16,9,25
006 Abtei,70,,13,18,31
006 Abtei,71,,13,15,28
006 Abtei,72,,9,15,24
006 Abtei,73,,8,5,13
006 Abtei,74,,11,12,23
006 Abtei,75,,15,12,27
006 Abtei,76,,7,8,15
006 Abtei,77,,6,14,20
006 Abtei,78,,6,9,15
006 Abtei,79,,7,6,13
006 Abtei,80,,8,4,12
006 Abtei,81,,5,9,14
006 Abtei,82,,6,9,15
006 Abtei,83,,7,5,12
006 Abtei,84,,3,2,5
006 Abtei,85,,3,8,11
006 Abtei,86,,1,3,4
006 Abtei,87,,2,2,4
006 Abtei,89,,1,3,4
006 Abtei,90,,-,2,2
006 Abtei,91,,-,2,2
006 Abtei,92,,1,-,1
006 Abtei,93,,-,4,4
006 Abtei,94,,-,1,1
006 Abtei,95,,1,1,2
007 Barbian,0,,14,5,19
007 Barbian,1,,9,5,14
007 Barbian,2,,8,13,21
007 Barbian,3,,8,6,14
007 Barbian,4,,11,15,26
007 Barbian,5,,13,7,20
007 Barbian,6,,11,10,21
007 Barbian,7,,16,8,24
007 Barbian,8,,9,9,18
007 Barbian,9,,11,10,21
007 Barbian,10,,10,8,18
007 Barbian,11,,8,5,13
007 Barbian,12,,10,13,23
007 Barbian,13,,12,7,19
007 Barbian,14,,12,11,23
007 Barbian,15,,14,13,27
007 Barbian,16,,10,13,23
007 Barbian,17,,12,6,18
007 Barbian,18,,7,7,14
007 Barbian,19,,14,7,21
007 Barbian,20,,7,8,15
007 Barbian,21,,10,6,16
007 Barbian,22,,11,7,18
007 Barbian,23,,9,5,14
007 Barbian,24,,13,14,27
007 Barbian,25,,10,7,17
007 Barbian,26,,18,13,31
007 Barbian,27,,12,11,23
007 Barbian,28,,8,16,24
007 Barbian,29,,9,12,21
007 Barbian,30,,11,12,23
007 Barbian,31,,13,15,28
007 Barbian,32,,9,15,24
007 Barbian,33,,18,17,35
007 Barbian,34,,16,11,27
007 Barbian,35,,10,10,20
007 Barbian,36,,16,7,23
007 Barbian,37,,13,12,25
007 Barbian,38,,9,8,17
007 Barbian,39,,13,13,26
007 Barbian,40,,7,13,20
007 Barbian,41,,14,16,30
007 Barbian,42,,13,15,28
007 Barbian,43,,15,15,30
007 Barbian,44,,17,11,28
007 Barbian,45,,12,16,28
007 Barbian,46,,12,9,21
007 Barbian,47,,8,9,17
007 Barbian,48,,15,7,22
007 Barbian,49,,4,9,13
007 Barbian,50,,7,7,14
007 Barbian,51,,6,14,20
007 Barbian,52,,10,9,19
007 Barbian,53,,7,5,12
007 Barbian,54,,7,10,17
007 Barbian,55,,11,11,22
007 Barbian,56,,5,6,11
007 Barbian,57,,3,5,8
007 Barbian,58,,6,11,17
007 Barbian,59,,18,6,24
007 Barbian,60,,8,4,12
007 Barbian,61,,10,9,19
007 Barbian,62,,8,6,14
007 Barbian,63,,11,12,23
007 Barbian,64,,8,12,20
007 Barbian,65,,9,3,12
007 Barbian,66,,6,4,10
007 Barbian,67,,5,10,15
007 Barbian,68,,8,8,16
007 Barbian,69,,3,5,8
007 Barbian,70,,3,6,9
007 Barbian,71,,5,5,10
007 Barbian,72,,7,4,11
007 Barbian,73,,6,6,12
007 Barbian,74,,4,8,12
007 Barbian,75,,7,5,12
007 Barbian,76,,7,7,14
007 Barbian,77,,4,9,13
007 Barbian,78,,4,2,6
007 Barbian,79,,3,3,6
007 Barbian,80,,4,3,7
007 Barbian,81,,1,5,6
007 Barbian,82,,3,6,9
007 Barbian,83,,2,5,7
007 Barbian,84,,1,2,3
007 Barbian,85,,1,2,3
007 Barbian,86,,-,2,2
007 Barbian,87,,1,-,1
007 Barbian,88,,-,1,1
007 Barbian,89,,-,1,1
007 Barbian,90,,-,1,1
007 Barbian,91,,1,1,2
007 Barbian,94,,2,-,2
007 Barbian,95,,1,-,1
008 Bozen,0,,512,433,945
008 Bozen,1,,481,447,928
008 Bozen,2,,490,480,970
008 Bozen,3,,474,434,908
008 Bozen,4,,483,435,918
008 Bozen,5,,433,449,882
008 Bozen,6,,479,464,943
008 Bozen,7,,450,456,906
008 Bozen,8,,466,397,863
008 Bozen,9,,436,454,890
008 Bozen,10,,423,381,804
008 Bozen,11,,464,434,898
008 Bozen,12,,409,410,819
008 Bozen,13,,440,397,837
008 Bozen,14,,478,395,873
008 Bozen,15,,444,414,858
008 Bozen,16,,436,407,843
008 Bozen,17,,439,404,843
008 Bozen,18,,364,396,760
008 Bozen,19,,410,371,781
008 Bozen,20,,420,396,816
008 Bozen,21,,418,413,831
008 Bozen,22,,483,398,881
008 Bozen,23,,495,429,924
008 Bozen,24,,513,447,960
008 Bozen,25,,571,461,1.032
008 Bozen,26,,519,487,1.006
008 Bozen,27,,592,506,1.098
008 Bozen,28,,588,538,1.126
008 Bozen,29,,607,614,1.221
008 Bozen,30,,683,661,1.344
008 Bozen,31,,721,744,1.465
008 Bozen,32,,739,790,1.529
008 Bozen,33,,824,769,1.593
008 Bozen,34,,885,855,1.740
008 Bozen,35,,845,767,1.612
008 Bozen,36,,904,823,1.727
008 Bozen,37,,818,771,1.589
008 Bozen,38,,796,819,1.615
008 Bozen,39,,884,851,1.735
008 Bozen,40,,907,857,1.764
008 Bozen,41,,903,890,1.793
008 Bozen,42,,769,824,1.593
008 Bozen,43,,760,780,1.540
008 Bozen,44,,770,722,1.492
008 Bozen,45,,694,713,1.407
008 Bozen,46,,699,693,1.392
008 Bozen,47,,684,691,1.375
008 Bozen,48,,612,714,1.326
008 Bozen,49,,639,660,1.299
008 Bozen,50,,610,634,1.244
008 Bozen,51,,615,601,1.216
008 Bozen,52,,540,614,1.154
008 Bozen,53,,542,645,1.187
008 Bozen,54,,535,632,1.167
008 Bozen,55,,585,679,1.264
008 Bozen,56,,605,642,1.247
008 Bozen,57,,644,731,1.375
008 Bozen,58,,622,794,1.416
008 Bozen,59,,710,874,1.584
008 Bozen,60,,542,593,1.135
008 Bozen,61,,590,715,1.305
008 Bozen,62,,621,725,1.346
008 Bozen,63,,637,713,1.350
008 Bozen,64,,685,751,1.436
008 Bozen,65,,666,730,1.396
008 Bozen,66,,579,724,1.303
008 Bozen,67,,621,665,1.286
008 Bozen,68,,539,573,1.112
008 Bozen,69,,489,557,1.046
008 Bozen,70,,464,568,1.032
008 Bozen,71,,486,565,1.051
008 Bozen,72,,400,564,964
008 Bozen,73,,422,570,992
008 Bozen,74,,416,551,967
008 Bozen,75,,415,551,966
008 Bozen,76,,298,522,820
008 Bozen,77,,341,490,831
008 Bozen,78,,301,482,783
008 Bozen,79,,344,462,806
008 Bozen,80,,267,491,758
008 Bozen,81,,251,451,702
008 Bozen,82,,233,466,699
008 Bozen,83,,225,478,703
008 Bozen,84,,192,421,613
008 Bozen,85,,151,377,528
008 Bozen,86,,80,237,317
008 Bozen,87,,53,136,189
008 Bozen,88,,47,125,172
008 Bozen,89,,51,131,182
008 Bozen,90,,49,174,223
008 Bozen,91,,61,152,213
008 Bozen,92,,40,128,168
008 Bozen,93,,28,95,123
008 Bozen,94,,19,78,97
008 Bozen,95,,17,56,73
008 Bozen,96,,10,35,45
008 Bozen,97,,6,30,36
008 Bozen,98,,3,16,19
008 Bozen,99,,2,13,15
008 Bozen,100,,1,9,10
008 Bozen,101,,-,3,3
008 Bozen,102,,-,3,3
008 Bozen,103,,-,1,1
008 Bozen,104,,-,2,2
009 Prags,0,,3,3,6
009 Prags,1,,3,4,7
009 Prags,2,,2,4,6
009 Prags,3,,2,5,7
009 Prags,4,,4,6,10
009 Prags,5,,2,3,5
009 Prags,6,,4,9,13
009 Prags,7,,2,4,6
009 Prags,8,,3,5,8
009 Prags,9,,2,7,9
009 Prags,10,,2,2,4
009 Prags,11,,4,6,10
009 Prags,12,,7,3,10
009 Prags,13,,6,3,9
009 Prags,14,,8,2,10
009 Prags,15,,4,2,6
009 Prags,16,,8,3,11
009 Prags,17,,2,3,5
009 Prags,18,,3,3,6
009 Prags,19,,6,5,11
009 Prags,20,,8,2,10
009 Prags,21,,4,3,7
009 Prags,22,,3,7,10
009 Prags,23,,3,5,8
009 Prags,24,,2,7,9
009 Prags,25,,4,1,5
009 Prags,26,,2,1,3
009 Prags,27,,6,3,9
009 Prags,28,,4,2,6
009 Prags,29,,5,3,8
009 Prags,30,,3,6,9
009 Prags,31,,2,4,6
009 Prags,32,,8,3,11
009 Prags,33,,3,1,4
009 Prags,34,,6,5,11
009 Prags,35,,4,8,12
009 Prags,36,,7,5,12
009 Prags,37,,8,7,15
009 Prags,38,,7,7,14
